gender,smile,nation
male,0.4412453333333334,IDN
male,0.1202078,IDN
male,0.7903466666666666,IDN
male,0.5195445,IDN
male,1.274495142857143,IDN
female,0.08958266666666666,ROU
female,0.878036,ROU
female,0.57528525,ROU
male,0.06011775,ROU
female,1.99438,ROU
female,0.15114151,ROU
female,0.8860267428571429,ROU
female,0.34187311428571426,ROU
male,0.40804625,ROU
female,1.6089125,ROU
male,0.191415025,ROU
male,0.30768333333333336,ROU
female,1.3838504,ROU
male,0.8009576666666667,ROU
female,0.1541953,ROU
male,0.03236583333333333,ROU
female,0.6197788333333333,ROU
male,0.7679385714285715,ROU
male,0.6713216666666667,ROU
male,1.097947,ROU
male,0.4500362222222222,ROU
male,0.6635704714285714,ROU
male,1.0221226666666667,ROU
male,0.6403325,ROU
female,1.0875675,ROU
female,0.6160008333333333,ROU
male,1.1709655555555556,ROU
male,0.516010025,ROU
male,0.652055,ROU
male,0.7444006249999999,ROU
male,0.371209,ROU
male,1.0830626666666667,ROU
female,0.264153125,ROU
female,0.806159,ROU
male,0.6488539999999999,ROU
male,0.08546248000000001,ROU
male,0.4545299875,ROU
female,0.6493765,ROU
male,1.078477142857143,ROU
female,0.24730102222222225,ROU
female,0.7162555428571429,ROU
female,1.6186404,ROU
female,0.12817348333333334,ROU
male,0.4473913333333333,ROU
male,0.5719495,ROU
male,0.9231903333333332,ROU
male,0.6828096666666666,ROU
female,0.2623575375,ROU
female,0.8449731666666667,ROU
female,1.3633283166666668,ROU
male,0.8505028,ROU
male,0.09653416666666668,ROU
male,0.27939278181818183,ROU
female,1.557222,ROU
male,0.30686599999999997,ROU
male,0.6641142857142857,ROU
male,0.8057049,ROU
male,0.8167754,ROU
female,1.6797318181818182,ROU
female,0.13848675,ROU
female,0.70100593,ROU
male,0.9138062,ROU
male,0.21385433333333337,ROU
male,0.8639445,ROU
female,0.2274258,ROU
male,0,ROU
male,0.0987605,ROU
male,0.49885,ROU
female,0.59317375,ROU
male,0.288494165,ROU
female,0.6632283999999999,ROU
female,0,ROU
male,0.3313913111111111,ROU
male,0.071502,ROU
male,0.3132777666666667,ROU
male,0.8613236666666667,ROU
male,1.057728725,ROU
male,0.703943125,ROU
male,0.01931366666666666,ROU
female,0.8005366666666667,ROU
male,0.058358,ROU
female,0.3961193,ROU
female,1.225844,ROU
female,0.26212800000000003,ROU
female,1.10040075,ROU
male,1.0640185714285717,ROU
female,1.0162802,ROU
female,0.95083875,ROU
female,0.0908686,ROU
female,0,ROU
male,0.9230355888888888,ROU
male,0.261656325,ROU
male,0.4625087142857143,ROU
male,0.47377388,ROU
male,0.9832993571428572,ROU
male,0,ROU
male,1.402467142857143,ROU
female,1.2863674285714286,ROU
male,0.10332382727272728,ROU
female,0.26978035454545457,ROU
male,0.11945455555555556,CHE
male,0.30452138,CHE
female,0.1238654,CHE
male,1.1684181666666666,CHE
female,0.7652591666666666,CHE
male,2.543754,CHE
male,0.1327068,CHE
male,0.04398971428571428,CHE
male,1.1277758,CHE
male,0.6354832499999999,CHE
male,0.40221244,CHE
male,0.24204628571428571,CHE
male,0.4424574,CHE
male,0.0374685,CHE
female,0.798958,CHE
female,1.2834903333333334,CHE
male,0.2045877,CHE
male,1.8020083333333337,CHE
female,0.8385254000000001,CHE
male,0.184603,CHE
female,1.4508675,CHE
female,0.9601073333333332,CHE
male,0.7760002500000001,CHE
male,0.61889175,CHE
male,1.0528575777777778,CHE
male,1.249724,CHE
male,1.5042475,CHE
male,0.36992,CHE
male,0.90802775,CHE
female,0.85346175,CHE
female,0.82286,CHE
female,0.8445046666666667,CHE
male,1.230305,CHE
female,0.966551,CHE
male,1.412166,CHE
male,0.1190356,CHE
male,0.063383,CHE
female,0.03803,CHE
male,0.6032799999999999,CHE
male,0.3225713,CHE
male,1.93309,CHE
female,1.866868,CHE
male,0.966309,CHE
male,0.09997857142857144,CHE
male,0.200415,CHE
female,0.5622977142857143,CHE
male,0.198069,CHE
female,1.21959,CHE
female,1.33226135,CHE
male,0.5115678333333333,CHE
male,0.460901875,CHE
male,1.236914,CHE
male,0.27673224,CHE
male,0.5884104,CHE
male,1.5246925,CHE
female,1.1844434285714285,CHE
female,0.568595,CHE
male,1.282469,CHE
female,0.6691125,CHE
female,1.01302775,CHE
male,0.9258053333333334,CHE
male,0.9458114,CHE
male,0.2634294285714286,CHE
male,0,CHE
male,0.4202592428571428,CHE
male,0.23823433333333333,CHE
female,0.3364442857142857,CHE
female,1.7519046666666669,CHE
male,0.58089,CHE
male,0.553599375,CHE
male,0.3990705428571429,CHE
male,0.26308725,CHE
female,0.07486916666666667,CHE
male,0.51134,CHE
male,0.17908844444444444,CHE
male,0,CHE
male,0,CHE
male,0.29986399999999996,CHE
male,0,CHE
male,0.35885945555555554,CHE
male,0.32538705,CHE
male,0.08067571428571428,CHE
male,0.01417151666666666,CHE
male,0.23491622222222225,CHE
female,0.30096048571428574,CHE
male,0.276905,CHE
male,0.05019847142857143,CHE
male,1.535436,CHE
male,0.3012125,CHE
male,0.06520085714285714,CHE
female,1.606656,CHE
male,0.8316775000000001,CHE
male,1.3028675,CHE
male,2.1979525,CHE
male,1.006468,CHE
male,0.429742,CHE
female,2.0954309,CHE
female,1.8489053,CHE
male,1.58713925,CHE
male,0.09163585714285714,CHE
female,1.2679517,NZL
female,0.15881222222222222,NZL
male,0.380324,NZL
male,1.372188888888889,NZL
male,0.6018324333333334,NZL
female,0.9005765714285714,NZL
male,0.5555125,NZL
female,0.8264636888888889,NZL
female,1.7474618181818182,NZL
male,0.22363125,NZL
female,1.667995,NZL
male,0.15938411111111112,NZL
female,0.78865425,NZL
male,0.4326561428571429,NZL
female,1.1713846,NZL
male,0.3676528333333333,NZL
male,0.47033148,NZL
female,1.052331272727273,NZL
female,1.0294022,NZL
female,0.9926911428571428,NZL
male,1.0145463636363636,NZL
female,1.4783443333333333,NZL
female,0.6449616666666667,NZL
female,0.1556735,NZL
female,0.6791253333333334,NZL
male,0.83954,NZL
female,1.06038,NZL
male,0.92502525,NZL
female,1.294172,NZL
male,0.48116568571428575,NZL
male,1.2778788444444444,NZL
male,0.5359836666666666,NZL
female,1.15311975,NZL
female,1.4709166666666669,NZL
male,0.5006440888888889,NZL
female,0.6637313333333333,NZL
male,1.6164833333333333,NZL
male,0.18048214285714284,NZL
male,1.3767246666666666,NZL
male,0.9774853333333332,NZL
female,1.9000286666666664,NZL
female,1.4039516666666667,NZL
female,0,NZL
female,2.00870625,NZL
male,0.7476016,NZL
female,2.0277095000000003,NZL
female,1.4778388571428571,NZL
male,0.982245,NZL
female,1.9141142857142857,NZL
female,0.8861525,NZL
male,0.8911655,NZL
male,1.0408366,NZL
male,0.8049905,NZL
female,1.070545,NZL
female,1.4355325555555556,NZL
male,0.08398177500000001,NZL
female,1.991266,NZL
female,0.1951542857142857,NZL
male,0.949437,NZL
female,0.41506266666666664,NZL
male,0.32923366666666665,NZL
female,2.0311933333333334,NZL
female,1.0187896363636364,NZL
female,1.5586982857142857,NZL
male,1.150877375,NZL
male,1.870739,NZL
female,1.8365733333333336,NZL
female,0.339421,NZL
female,1.562546166666667,NZL
female,1.161199,NZL
female,0.6864302777777778,NZL
male,0.38877575,NZL
male,0.9452801666666668,NZL
female,2.067777142857143,NZL
male,0.01673393333333333,NZL
male,1.0483366666666667,NZL
female,2.237252,NZL
male,0.85675775,NZL
male,0.937846,NZL
male,1.7016395875,NZL
female,2.228596666666667,NZL
male,0.394170875,NZL
male,0.951289625,NZL
female,1.59298625,NZL
female,0.821812,NZL
male,0.9488,NZL
male,1.6638266666666668,NZL
male,0.788345,NZL
female,0.846152,NZL
male,0.3780296,NZL
male,0.46718548,NZL
female,0.9166242,NZL
female,0.84151,NZL
male,1.5269479,NZL
male,0.78048,NZL
male,0.405504,NZL
male,0.784224,NZL
female,1.9495966666666669,NZL
male,0.80620175,NZL
female,1.403451875,NZL
female,1.18324825,IND
female,0.69863475,IND
male,0.544385,IND
male,0.517862,IND
male,0,IND
female,1.4771031428571428,IND
male,0.119103,IND
female,0.3954041625,IND
male,0.2738275,IND
male,0.0518465,IND
female,1.067637269571429,IND
female,0.3247953333333333,IND
female,2.67211,IND
female,0.865788875,IND
male,0,IND
female,0.335705,IND
female,0.31680928571428574,IND
female,0.58669275,IND
female,0.790141,IND
female,0.7329950000000001,IND
female,0.31984532416666667,IND
male,0,IND
female,0.8369147499999999,IND
female,0.7185333655555556,IND
female,2.0186971428571425,IND
female,0.8593086666666666,IND
female,0,IND
male,0.8141309250000001,IND
male,0.12178961111111113,IND
male,0.8938176,IND
female,0.4496825,IND
male,0.236421625,IND
female,0.82165175,IND
female,1.507546,IND
male,0.07121466666666666,IND
female,1.1678283333333337,IND
male,0,IND
female,1.2829057888888888,IND
female,1.44503,IND
female,1.5674727777777775,IND
male,0.21856725,IND
female,1.1880432,IND
female,0.27049225,IND
female,0.7083115714285715,IND
female,1.2515890875,IND
female,1.18064625,IND
male,0.18757253333333332,IND
male,0.14251950000000002,IND
female,1.201462,IND
female,0.9945092857142858,IND
female,1.886280125,IND
male,0,IND
female,0.9894524285714286,IND
male,0.72172525,IND
male,0.3957878,IND
male,1.001868,IND
female,0.2665302666666667,IND
male,2.4834966666666665,IND
male,0.7584266666666667,IND
female,0.3266884,IND
male,0.4219369999999999,IND
female,1.6325947,IND
male,0.77495,IND
female,0.9718713333333332,IND
female,0.3922686666666667,IND
male,1.15418125,IND
female,1.1495881666666667,IND
male,0.83967775,IND
male,1.5064385714285713,IND
female,1.8483425,IND
female,1.8883083333333333,IND
female,0.4984842857142857,IND
male,0.13639135,IND
female,0.734522,IND
female,0.46089375,IND
female,1.5480335,IND
female,0.760289,IND
male,0.2776951285714286,IND
male,0.5436716,IND
male,0.5091884,IND
male,0,IND
female,1.0778974,IND
female,0.2304369090909091,IND
female,0.3812895555555555,IND
female,0.6735320166666667,IND
male,0.0495375,IND
male,0.7964666666666667,IND
male,0,IND
female,0.6739382,IND
male,0.5138832,IND
female,0.9818425714285716,IND
female,2.0022933333333333,IND
female,0.29884885714285714,IND
female,0.5279895,IND
male,1.2909982,IND
male,0.3739131428571428,IND
male,0.4407466666666667,IND
male,0.6180938,IND
female,1.42508,IND
female,0.9772802857142856,IND
female,0.3921407142857143,CAN
male,0.1342503375,CAN
female,1.3048514444444446,CAN
female,0.881805925,CAN
male,0.86524046,CAN
female,1.2555182,CAN
male,0.7657108,CAN
female,0.33052517777777773,CAN
male,1.1322476,CAN
female,0.702322,CAN
female,1.6786802,CAN
male,0.2772563333333333,CAN
female,0.93429384,CAN
male,0.4217682857142857,CAN
female,0.6375379999999999,CAN
female,0.8245705,CAN
female,1.80101,CAN
female,0.43516225,CAN
female,0.8694081428571429,CAN
male,0.7364599000000001,CAN
male,0.49526567,CAN
male,0.4650223666666667,CAN
female,0.099143,CAN
female,2.067437111111111,CAN
female,1.4677428875,CAN
female,0.8677575000000001,CAN
female,0.24648344444444445,CAN
female,1.6077733333333333,CAN
female,0.13208943625,CAN
female,1.24377,CAN
female,0.47500675,CAN
male,0.3908744,CAN
male,0.48146666666666665,CAN
female,1.0076123285714285,CAN
female,1.6853486666666666,CAN
male,0.0740129875,CAN
female,0.500094,CAN
female,1.116979875,CAN
female,1.612463,CAN
female,0.7168363333333333,CAN
male,0.7830095,CAN
male,0.00192657777777777,CAN
male,0.6120966666666666,CAN
male,1.3037496666666666,CAN
female,0.98415,CAN
female,1.732692857142857,CAN
female,0.3862779,CAN
female,0.5932784157142857,CAN
female,1.6922388888888888,CAN
male,0.24082857142857145,CAN
female,0.6040785777777777,CAN
female,1.2340455,CAN
female,1.2852894444444445,CAN
female,0.71131666,CAN
male,0.8982651666666667,CAN
male,1.0793142666666666,CAN
male,0.1861905,CAN
male,0.4478034285714286,CAN
female,1.1289347142857142,CAN
male,0.70180475,CAN
female,1.0490877142857142,CAN
female,1.3482753333333333,CAN
male,0.28089314444444446,CAN
female,0.8054821999999999,CAN
female,1.396350142857143,CAN
male,0.579642,CAN
male,1.2385253333333333,CAN
male,0.387573,CAN
female,0.4415591428571428,CAN
female,0.00592344285714285,CAN
male,0.7464545,CAN
female,1.20401367,CAN
female,0.8567076,CAN
female,1.72106225,CAN
male,0.3154957142857143,CAN
female,0.7475175222222222,CAN
male,0.3624161142857143,CAN
female,0.73050191,CAN
female,1.516997,CAN
female,0.3925437,CAN
female,0.66782235,CAN
male,1.1471475,CAN
male,0.7708382222222222,CAN
female,1.1394096666666669,CAN
female,1.3796671428571428,CAN
female,0.7641415714285714,CAN
female,0.8598516,CAN
female,1.1863483333333331,CAN
female,0.68597425,CAN
male,0,CAN
male,1.37636,CAN
female,0.8547398428571429,CAN
female,0.31366836,CAN
female,0.78954675,CAN
female,1.3698335,CAN
male,0.15452766666666667,CAN
male,0.450488,CAN
female,1.143314,CAN
female,0.44467875,CAN
female,0.6203884166666667,CAN
female,0.7822217714285714,PHL
female,1.4326874444444444,PHL
male,1.3182603750000002,PHL
male,2.220576666666666,PHL
female,1.3195366666666668,PHL
female,0.975231,PHL
female,1.313073333333333,PHL
male,0.6219469666666666,PHL
male,0.7542062444444444,PHL
female,1.2449956166666667,PHL
female,0.5552728,PHL
female,1.4039695333333333,PHL
female,0.9335761875,PHL
male,1.6985011111111112,PHL
female,1.3677368,PHL
male,1.3708116666666668,PHL
male,0.8066452857142857,PHL
male,1.044238,PHL
female,1.6604925,PHL
female,0.3791124,PHL
male,0.5850296666666667,PHL
female,0.09755573333333332,PHL
female,1.0927245,PHL
female,0.37255314285714286,PHL
female,0.9405713333333334,PHL
male,0.354898,PHL
male,1.1294,PHL
female,1.1944862625,PHL
female,0.9359071428571428,PHL
female,0.74387354000000006,PHL
male,0.98061,PHL
male,2.0025933333333334,PHL
female,0.6798436666666666,PHL
male,0.0283795,PHL
female,0.69447925,PHL
female,1.0605652857142858,PHL
female,1.2880995555555557,PHL
female,0.3699920666666667,PHL
female,0.657178,PHL
male,1.975058571428571,PHL
female,1.3292740625,PHL
male,1.78651375,PHL
female,1.274481975,PHL
female,0.115104,PHL
male,0.8613158333333333,PHL
male,1.094119625,PHL
female,1.593451,PHL
female,1.662975,PHL
female,0.9814267428571428,PHL
male,0.44024,PHL
male,0.6338326666666667,PHL
female,1.3452725,PHL
female,0.77646,PHL
female,1.2825682857142855,PHL
male,0.22882067857142857,PHL
male,1.280177,PHL
female,0.28166901666666666,PHL
male,0.0057586,PHL
male,0.4604024,PHL
female,0.9927825,PHL
female,1.2816111428571428,PHL
female,0.837447375,PHL
male,1.02710775,PHL
male,0.9020502666666668,PHL
male,1.266268,PHL
female,1.0045198333333334,PHL
male,0.6594782857142857,PHL
female,1.159413,PHL
female,1.0676945714285715,PHL
male,1.0609297555555557,PHL
male,1.45570725,PHL
male,0.7177896666666667,PHL
male,0,PHL
female,0.8985158750000001,PHL
female,1.08891105,PHL
female,1.12939,PHL
male,1.1286855,PHL
female,0.7887002,PHL
male,0.56197318,PHL
female,1.609294,PHL
female,1.2437484,PHL
female,1.4589188,PHL
male,0.7890657166666667,PHL
female,0.14077695555555556,PHL
male,2.13577,PHL
male,0.39274533333333334,PHL
female,0.9916254444444444,PHL
female,1.5657342857142855,PHL
female,1.672937777777778,PHL
female,0.20944959375,PHL
female,0.5522098571428572,PHL
male,0.0236636,PHL
male,0.6161908888888888,PHL
male,2.0271434285714287,PHL
female,1.4139866,PHL
female,1.334357,PHL
male,0.0863320925,PHL
female,0.7801154,PHL
female,1.118611075,PHL
male,0.543268,PHL
male,0.155214,DNK
male,0.48923175,DNK
female,0.3929976333333333,DNK
female,0.3347346666666667,DNK
male,0.09651125,DNK
female,0.5064500333333333,DNK
female,0.413135,DNK
male,0.4366475,DNK
female,0.08967533333333333,DNK
male,0,DNK
female,0.990597142857143,DNK
male,0,DNK
male,0.75089675,DNK
male,1.102979,DNK
male,1.3771546,DNK
female,0.644429,DNK
male,1.0272148,DNK
female,0.02715716666666666,DNK
male,0.6336663333333333,DNK
male,0.372092375,DNK
female,0.12695766666666666,DNK
female,0.1951857777777778,DNK
female,0.2488622857142857,DNK
male,0.05772170999999999,DNK
female,1.28351875,DNK
female,0.2511895,DNK
male,1.1205533333333333,DNK
male,0.2753348,DNK
male,0.02217181239999999,DNK
female,0.5373758333333334,DNK
male,0.0063763,DNK
male,0.31408962,DNK
female,1.1887419,DNK
female,0.4259491,DNK
male,0.18522975,DNK
male,1.476662,DNK
male,0.8523286,DNK
female,0.1939342,DNK
female,0.402445625,DNK
female,1.015292,DNK
male,1.055841,DNK
male,0.25471075,DNK
female,0.6325032857142857,DNK
male,0.01162666666666666,DNK
female,1.4750134,DNK
male,0.103615,DNK
female,0.3794968,DNK
male,0.568139,DNK
female,0.30145014285714283,DNK
male,1.0956466857142857,DNK
female,0.333141625,DNK
male,0.52308,DNK
male,0.4197942727272728,DNK
male,0.5616753333333333,DNK
female,0.8429224000000001,DNK
male,0.8977026,DNK
female,0.4774055,DNK
male,0.04841023333333334,DNK
male,0,DNK
female,0.68595360625,DNK
male,0.11851242,DNK
female,0.6848650000000001,DNK
male,0.10518125,DNK
male,0.325549,DNK
male,0.0646495,DNK
female,0.04917728571428571,DNK
male,0.6246422857142857,DNK
male,0.47931725,DNK
male,0.427675375,DNK
male,0.3048598571428571,DNK
female,0.3980128,DNK
female,0.5321220857142858,DNK
male,0.239679375,DNK
male,0.17760692857142857,DNK
male,0.03922932499999999,DNK
male,1.1279045,DNK
male,0.430591,DNK
female,1.07071032,DNK
male,1.011475,DNK
female,0.63324596,DNK
male,0.02437475,DNK
male,0.3012795,DNK
male,0.1794362,DNK
female,0.0675915,DNK
female,0.88737220000000006,DNK
female,0.0408793,DNK
female,1.2491203333333332,DNK
male,1.5372425,DNK
male,1.2950232,DNK
male,1.468645,DNK
male,0.3073275555555556,DNK
male,0.3603386,DNK
male,0.783601,DNK
female,1.163399125,DNK
male,1.2830696,DNK
male,0.03126606666666667,DNK
male,1.0849163333333334,DNK
female,0.19887596363636365,DNK
male,0.4057579999999999,DNK
male,0.16650944444444443,DNK
male,0.69293875,FIN
male,0,FIN
female,0.6784188571428571,FIN
male,0.242777,FIN
male,0.0700994,FIN
male,0.618448,FIN
male,0.15027733333333337,FIN
male,0.07881955,FIN
male,0.9935001428571428,FIN
female,1.24661375,FIN
male,0.03881308333333334,FIN
male,0.062742,FIN
male,0.23268658333333336,FIN
male,0.17211,FIN
male,0,FIN
female,1.43892225,FIN
female,2.9600142857142857,FIN
male,0.8114221111111111,FIN
female,1.3734757142857144,FIN
male,1.29520625,FIN
female,0.44865600000000005,FIN
male,0.7675365000000001,FIN
female,1.0091605,FIN
male,0.7995113333333332,FIN
female,0.9150698666666668,FIN
female,0.6967675,FIN
male,0.120197675,FIN
female,0.5903376666666666,FIN
male,0.8060366666666666,FIN
male,1.0243656666666667,FIN
male,0.13993013333333337,FIN
male,0.5505992857142857,FIN
male,0.383577625,FIN
male,1.2243385,FIN
female,1.8425,FIN
male,0.700461,FIN
female,1.037586777777778,FIN
male,0.2955100666666667,FIN
female,0.6957231428571429,FIN
female,0.17067675,FIN
male,0,FIN
male,0.7277008,FIN
male,0.2131836,FIN
female,0.5205071428571428,FIN
female,1.64161,FIN
female,1.4771056,FIN
female,0.17057545000000002,FIN
female,0.29480475,FIN
male,0.6745288571428572,FIN
female,1.1293601666666666,FIN
female,1.612588666666667,FIN
female,1.34279811,FIN
female,0,FIN
female,1.3723611818181818,FIN
male,0.270048,FIN
male,0.17336816666666666,FIN
female,0.6543765714285714,FIN
male,0.26599566,FIN
male,0.31787714285714286,FIN
female,0,FIN
female,0.6071598666666667,FIN
female,1.138263125,FIN
female,0.903674,FIN
male,0.0012348325,FIN
male,0.4606182,FIN
male,0.13853783333333333,FIN
male,0.862850625,FIN
male,0.20499561,FIN
female,0.01699922222222222,FIN
female,1.1027258,FIN
male,0,FIN
male,1.8954675,FIN
male,1.02085,FIN
male,0.95607,FIN
male,0.17215112500000002,FIN
female,1.174308,FIN
male,0.0739059,FIN
male,0.07056066666666666,FIN
male,0.14980911428571428,FIN
female,0.338293,FIN
male,0.02835752499999999,FIN
female,0.5808818333333333,FIN
female,1.2170668333333332,FIN
female,0.6572571428571429,FIN
male,0.317111,FIN
male,0.17810387142857145,FIN
male,0,FIN
male,1.82634,FIN
female,2.0605,FIN
female,2.104937,FIN
female,0.21096775,FIN
male,0.31544885,FIN
male,0,FIN
male,0.182745,FIN
female,0.7206361666666666,FIN
male,0.09520741466666668,FIN
female,0.813345,FIN
male,0.4547034,FIN
male,1.1724336,FIN
male,0.8243210727272727,FIN
male,0.05902539999999999,EST
male,0.2520725,EST
male,1.12515275,EST
female,0.2227101111111111,EST
male,0.81259611,EST
male,0.5482938888888889,EST
male,0.4430934444444444,EST
male,0.216451716,EST
male,0.60303825,EST
male,0.309542,EST
female,1.6658,EST
male,0.6675456666666666,EST
male,0.14659063888888887,EST
male,0.29634042857142856,EST
male,0.03071763636363636,EST
male,0.7616358888888889,EST
male,0.5998855714285715,EST
male,0.7648993333333333,EST
female,0.3214535,EST
male,0.381974,EST
male,0.2475398,EST
male,0.5287796,EST
female,1.4927842,EST
male,0.233878,EST
male,0.32303333333333334,EST
male,1.104569,EST
male,0.41741116666666667,EST
female,0.71239,EST
male,1.30379626,EST
male,0.0086119375,EST
male,0.8906245714285714,EST
male,0.01405388888888888,EST
male,0.6332176933333333,EST
male,0.1991147111111111,EST
male,0.02994788625,EST
male,0.45638,EST
male,0.4386532,EST
male,1.002805875,EST
male,0.7905836666666667,EST
male,0,EST
male,0,EST
female,0.2754783333333333,EST
female,0.5047429999999999,EST
male,0.923855,EST
male,0.1761200625,EST
female,0.7349255,EST
female,0.275899,EST
male,0.3380134275,EST
male,0.813058625,EST
male,0.21987575,EST
male,0,EST
male,0.9841084,EST
female,1.0868989999999998,EST
male,0.61909,EST
male,0.13806774285714285,EST
female,1.40684158,EST
male,0.678656,EST
male,0.55182875,EST
female,1.972682,EST
female,2.4246866666666667,EST
male,0,EST
male,1.7781038,EST
female,0.9297878,EST
male,0.1533264,EST
male,0.5705025,EST
male,0.3247503,EST
male,2.1304920000000003,EST
male,0.4618254222222223,EST
male,0.2616304285714286,EST
male,0.297391,EST
male,0.050671575,EST
male,0.04544,EST
male,0.03894171249999999,EST
male,0.1797992366666667,EST
male,0.473246,EST
female,1.0089643333333334,EST
female,1.0593037142857142,EST
male,0.025054375,EST
male,0.22315891428571427,EST
female,0.808651,EST
male,0.3686064,EST
male,0.20396066666666668,EST
male,0.1170042,EST
female,1.520386,EST
male,0.4643175,EST
female,0.4449473333333333,EST
male,0.0469125,EST
male,0.0686257,EST
male,1.0512275,EST
male,0.369093,EST
male,0,EST
male,0.02437273333333333,EST
male,0.4680775833333333,EST
male,0.40045633333333336,EST
male,0.7284037999999999,EST
female,0.12660447,EST
male,0.1819305714285714,EST
female,0.611236,EST
male,0.5218663333333333,EST
male,0.9697994444444444,EST
male,1.2087154285714286,SGP
male,1.045981,SGP
female,1.69043336,SGP
female,1.7698822222222224,SGP
male,0.37706925,SGP
female,0.6429446,SGP
female,0.23537675,SGP
female,0.5189605714285714,SGP
female,0.3075213333333333,SGP
male,0.9085946,SGP
male,0.9253813090909092,SGP
male,1.0544934,SGP
male,0.611267,SGP
female,0.7544213333333333,SGP
female,1.1196766666666669,SGP
male,1.6268546666666668,SGP
male,0.28805959999999997,SGP
female,1.1790326666666668,SGP
female,0.4950733333333333,SGP
male,1.6049145,SGP
female,0.484089,SGP
male,1.211871,SGP
male,0.42554425,SGP
male,0.0303562,SGP
male,0.7729941666666666,SGP
male,1.4902730000000002,SGP
male,0.3162162,SGP
male,1.25258,SGP
male,0,SGP
female,1.14237675,SGP
male,0.9149853333333332,SGP
male,0.6595464285714285,SGP
male,2.0795033333333333,SGP
male,0.55748475,SGP
male,0.784147975,SGP
female,1.8770066666666667,SGP
male,0.00162061428571428,SGP
female,0.88550275,SGP
female,0.90674975,SGP
male,0.268078,SGP
male,0.06269519999999999,SGP
male,0.26164826666666663,SGP
male,0.22903866666666664,SGP
male,1.2002653375,SGP
male,0.975014375,SGP
male,0.24487224,SGP
male,0.3671786,SGP
male,0.33039450000000004,SGP
male,2.14902,SGP
male,0.48439822222222223,SGP
female,0.15249633333333332,SGP
male,0.7522933333333334,SGP
female,1.09504825,SGP
female,1.7577259,SGP
male,0.8514545,SGP
male,0.3641938888888889,SGP
male,0.1875528142857143,SGP
male,0.12983257142857144,SGP
female,1.730759,SGP
female,0,SGP
male,0.18130784444444445,SGP
male,1.01335,SGP
female,2.093819888888889,SGP
male,0.6724545555555556,SGP
male,0.757568625,SGP
male,1.6924841666666668,SGP
female,1.1176768888888888,SGP
male,0.2317368,SGP
female,0.717222625,SGP
female,0.7372667777777777,SGP
male,0.8937092857142858,SGP
male,2.010351,SGP
male,0.404481,SGP
male,1.2667151985714284,SGP
male,0.4188898333333333,SGP
male,1.3135169,SGP
male,0.2724192,SGP
male,1.031683,SGP
female,0.828181375,SGP
female,1.30793375,SGP
male,0.4794011,SGP
female,1.1733825,SGP
female,1.3442636,SGP
male,1.1410062,SGP
male,1.33069,SGP
male,1.07790375,SGP
male,2.32143,SGP
male,0.31833157142857144,SGP
male,0.31245433333333333,SGP
male,0.311003,SGP
male,1.3831605,SGP
female,1.206585625,SGP
female,1.267113333333333,SGP
male,0.1976107571428571,SGP
male,0.30387912500000003,SGP
male,0.48844366666666666,SGP
male,0.66798925,SGP
female,1.2199513333333334,SGP
female,1.0664288333333334,SGP
male,0.46396264,SGP
male,0.7906233333333333,ISR
male,0.7570127333333333,ISR
male,1.0351816666666669,ISR
male,1.0448620285714283,ISR
female,0.2797638571428572,ISR
female,1.0301336666666667,ISR
male,0,ISR
male,1.2020626,ISR
female,1.32979125,ISR
female,1.1688903333333334,ISR
male,0.38370633,ISR
male,0.5805785,ISR
female,0.67827,ISR
male,1.1284846666666668,ISR
male,0.328708,ISR
male,0,ISR
female,0.832606,ISR
male,0.84053275,ISR
male,1.4990498888888888,ISR
female,0.3809228,ISR
male,0.6154496666666667,ISR
female,0.7696065000000001,ISR
female,1.9891925714285716,ISR
female,0.88993,ISR
female,1.18766012,ISR
male,0.26721455555555557,ISR
male,0.136872375,ISR
male,1.406931,ISR
male,0.30014646666666667,ISR
female,0.99319575,ISR
male,0.213877,ISR
female,0.4121715083333333,ISR
female,0.637282,ISR
male,0,ISR
male,0.9936737142857144,ISR
male,0.482153,ISR
male,0.7395791111111111,ISR
male,0.20972900000000003,ISR
female,0.377892,ISR
female,0.3111457142857143,ISR
male,0,ISR
male,0.18095333333333333,ISR
female,1.36669315,ISR
female,0.131741,ISR
male,1.4737426,ISR
male,1.1446489333333334,ISR
male,0.4776823999999999,ISR
male,1.8847333333333331,ISR
male,0.4461994444444444,ISR
male,0.7446826363636364,ISR
male,1.238035,ISR
male,0.9369372857142856,ISR
male,0.1894719857142857,ISR
male,0.9562042857142856,ISR
female,0.5298800727272727,ISR
male,0.2699605666666667,ISR
male,0.7736803999999999,ISR
male,0.7302915,ISR
male,1.38731225,ISR
male,0.7630639285714286,ISR
female,0.7293500175000001,ISR
male,0.9789925,ISR
female,0.9551131666666668,ISR
male,0.2123750909090909,ISR
male,1.158048,ISR
male,1.36748,ISR
female,0.81150625,ISR
female,1.42105975,ISR
male,0.415020425,ISR
female,0.11519595,ISR
male,0.153674,ISR
female,0.839749,ISR
male,0.22084675,ISR
male,0.63636908,ISR
male,1.098003,ISR
female,0.43652636363636366,ISR
male,0.41317183333333335,ISR
male,0.2512284166666667,ISR
male,0.6078315000000001,ISR
female,0.44143025,ISR
male,0.7851023,ISR
male,0.318136875,ISR
female,0.56389875,ISR
male,0.479700125,ISR
male,0.4920783111111111,ISR
female,0.8586976,ISR
