gender,smile,nation,population,net_migration_rate,urbanization_pct,gdp_percap_ppp,internet_pct,individualism,masculinity
female,0.28764538,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.407434875,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,1.130043,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.23879957142857144,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.366654,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,1.3877843333333333,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.41905291666666666,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.900345875,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.6828165454545455,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.835713,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.8707291555555555,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.9056276666666668,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,1.21921875,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.7895931111111111,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.2194105,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.6260118,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.035845,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.897605,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.2418131666666667,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,1.0797976666666669,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.05579288888888889,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.22299225,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.6806608571428572,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.10942877777777778,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,1.773278,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.58240925,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.30445884,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.7182536666666667,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,1.1400546666666669,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.4656002375,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.9316094285714286,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.04080533333333333,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.5076311555555556,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.2505765,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.432716625,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.080553,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.9754815,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.8293699,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,1.3157105,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,1.2533242222222225,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.48927828571428567,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,1.191708,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.6723175,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.0429384,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.9564472727272728,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.8105014285714286,KOR,51418097,2.4,81.4,39500,0.899,18,39
female,0.36061666666666664,KOR,51418097,2.4,81.4,39500,0.899,18,39
male,0.68252145,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.570855,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.25847714285714285,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.2456846666666668,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.7905985714285714,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.787325,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.49881488888888886,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.6575923333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.09524366666666668,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.06402025,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.3430372,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.9024733333333332,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.2722135,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.321539,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.7350648,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.3247692833333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.903,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.4602016666666666,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.4511333333333334,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.9469762857142856,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.9055938888888888,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.6886391428571429,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.5604147666666667,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.9376887777777776,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.61079775,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.188104,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.6691688888888889,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.16543254444444444,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.5834025,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.4982626000000001,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.849269625,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.07503925,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.6561673333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.16538533333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.476215125,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.5420866666666668,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.3436100125,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.266142,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.3793028333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.04746185,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.7100767142857143,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.2159175,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.4260733333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.461903,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.00642,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.4735404285714286,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.437264375,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.8329433333333334,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.2788151833333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.224448825,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.47518075,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.7669235783333334,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.8412882833333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.28751916,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.48832013,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.644183333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.3037143333333332,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.5588166666666666,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.85464715,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.5198205454545455,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.4702593333333333,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.2467825714285714,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.25753386666666667,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.99825525,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.773077,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.846533,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.190688,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.5467978,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.0979972,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.5918696,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.5459286666666667,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.547776375,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.3479951,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.8599625555555556,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.2281318181818182,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.1342673,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.47617088888888887,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.39187225,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.26434785714285713,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.72182875,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.927533875,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.7888112222222222,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.5196608,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.9259263333333334,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.662694,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.1331124545454545,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.9983363333333332,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.48971688571428573,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.3400236,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.2898044,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.6999593,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,1.3314104545454546,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.206942,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.84453775,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.4268868571428571,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.19135375,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.8910225,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,0.9597554,TWN,23545963,0.9,78.6,50500,0.88,17,45
male,1.4376913333333334,TWN,23545963,0.9,78.6,50500,0.88,17,45
female,0.06887945714285713,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.471396,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.690234,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.78240175,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4726666666666666,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.4510353333333337,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.15827966666666668,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.421831,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.3282409090909091,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.385655375,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.5663395,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.08756133333333332,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.2070988,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.28241535,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.32924733333333334,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.27660425,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.9521186666666668,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.222355925,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.7426115714285714,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.6017,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.6492105454545455,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.3344336666666667,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.3970489,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.1004365,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.210314,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.3287723333333332,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.01092,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.9498916666666668,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.45958666666666664,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.30144766666666667,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.1715316,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.9297046857142858,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.10912942857142856,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.139748,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.9337125,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.8276205,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.0960856,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.241361425,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4028316333333334,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.444133,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.357099,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.6744936,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.5951392249999999,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.454172,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.0313414,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.3291495555555557,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.47823795,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.224468,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4465834444444444,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.491604,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.04701125,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.3702311111111111,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.40625542857142855,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.573893,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.79461815,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.24826,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.4499733333333331,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.3298294,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.0792868,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.18961598,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.223857,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.841698,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.18424,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.17087950000000002,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.23936575,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.597119,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.2095527499999998,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.8224946666666666,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.1827866666666669,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.895276,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.13832616666666667,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.1722351666666666,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.877106,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.09992866666666668,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.191204625,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4859577,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.313909,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.260265,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4050946,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.29042833333333334,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.22228067142857144,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.6040355,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.114368,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,1.256643375,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.59314175,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.10871325,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.62903093,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.6091958888888889,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.5024098,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.448744075,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.0512944625,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.4263796,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.3106367272727273,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.3950778,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.20090737142857143,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,1.0847521666666666,PAK,207862518,-1.2,36.9,5400,0.155,14,50
female,0.8817865,PAK,207862518,-1.2,36.9,5400,0.155,14,50
male,0.24118115,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.3971,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.32963017777777776,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.33569366666666667,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.2814973333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.454056,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.1171098,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.9508071111111112,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.3087304666666667,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.28020016666666664,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.5448333333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.309047,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.2575675,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.3965255714285714,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.02883114285714285,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.8087068111111111,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.06934914285714286,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.5911878571428572,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.0212335714285714,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.7930699,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.6223672,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.94186425,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.16997365,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.38214933333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.96480875,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.22978698333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.174587,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.1270460833333331,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.736349775,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.12720675,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.06679225,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.61276682,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.5910962857142857,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.352235,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.7212217599999999,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.119887,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.32315414285714283,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.15802616666666666,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.2173643749999998,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.09542,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.49916583333333336,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.513982375,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.2472712,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.9893302,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.5765336666666667,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.8178693333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.488075,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.10141233333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
male,2.009343625,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.2190496,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.088461,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.33356763636363634,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.13472978,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.2440978888888889,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.495445,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.924532,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.53511726,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.084246,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.22917141,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.44293101,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.2780744625,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.4001856666666668,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.22473,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.8548073333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.4391003333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.478673,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.7913093333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.48729933333333336,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.03671012222222222,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.8613338,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.1465415,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.458171,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.22944995,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.3848216666666666,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.34469382000000004,IDN,262787403,-1.1,56,12400,0.254,14,46
male,2.018224,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.41906442857142856,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.09727433333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.8494953333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.3889398333333333,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.4603747,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.218274,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.291646375,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.19882866666666668,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.16047542857142855,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.7415918,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.1619745,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.618260375,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.7746250428571428,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.14259975,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.59564475,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.5935725625,IDN,262787403,-1.1,56,12400,0.254,14,46
female,1.2742531428571429,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.955260275,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.4412453333333334,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.1202078,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.7903466666666666,IDN,262787403,-1.1,56,12400,0.254,14,46
male,0.5195445,IDN,262787403,-1.1,56,12400,0.254,14,46
male,1.274495142857143,IDN,262787403,-1.1,56,12400,0.254,14,46
female,0.08958266666666666,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.878036,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.57528525,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.06011775,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,1.99438,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.15114151,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.8860267428571429,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.34187311428571426,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.40804625,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,1.6089125,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.191415025,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.30768333333333336,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,1.3838504,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.8009576666666667,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.1541953,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.03236583333333333,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.6197788333333333,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.7679385714285715,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.6713216666666667,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,1.097947,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.4500362222222222,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.6635704714285714,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,1.0221226666666667,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.6403325,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,1.0875675,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.6160008333333333,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,1.1709655555555556,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.516010025,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.652055,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.7444006249999999,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.371209,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,1.0830626666666667,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.264153125,ROU,21457116,-0.2,54.1,24600,0.595,30,42
female,0.806159,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.6488539999999999,ROU,21457116,-0.2,54.1,24600,0.595,30,42
male,0.08546248000000001,ROU,21457116,-0.2,54.1,24600,0.595,30,42
