subject,studyday,time_ping,workout,sleep,mood
50,5,5.83,0,7.158534092874174,53.902158853531354
50,6,6.5,0,7.305282825357704,51.01560780700655
50,7,7.33,1,5.891064234628015,55.74255095920316
50,8,8.67,1,6.301945445343726,59.13204059363455
50,9,9.33,1,9.032346947365285,55.8985121215543
50,12,12.67,0,7.723869115959036,46.29009672537023
50,13,13.83,1,6.3760835432599725,55.49495258618808
50,14,14.83,0,5.10889387982793,53.17932310311788
51,1,1.5,1,7.139275515886905,59.74048436239667
51,2,2.67,1,8.667108514345479,56.45314247895746
51,3,3.67,1,8.48586691699338,58.28556795596263
51,5,5.33,0,6.24472063915997,56.98688291402174
51,7,7.33,1,8.73335769707433,62.47957257677888
51,8,8.5,0,7.073788655137651,62.702340495140135
51,9,9.83,1,7.482929394623765,59.75784698169162
51,10,10.5,0,6.983052860007215,58.09663097621112
51,13,13.5,1,8.025529004052082,59.79789353680541
52,1,1.5,1,3.884808286906075,46.24185899724787
52,2,2.5,1,7.297549545542019,47.97418704806429
52,3,3.33,1,7.789474852572953,52.338769663566936
52,5,5.67,1,7.766539557126214,52.90514248696603
52,6,6.33,1,4.1167836098259984,46.695233761060706
52,7,7.33,1,4.557221755296469,47.208775121494995
52,8,8.83,0,5.5448816825266425,53.77005228581754
52,9,9.33,1,6.42374273814268,49.55966059842414
52,10,10.83,0,6.05738621221127,49.87334711989412
52,11,11.5,0,5.893281772383071,49.05855570158044
52,14,14.33,1,5.308058357785214,44.690605541567386
53,1,1.83,1,10.699344084762764,75.28940166934554
53,2,2.33,0,10.869824708526934,61.7061067668061
53,3,3.67,0,7.373188801694022,50.00312772389667
53,4,4.33,1,7.7870796499527,60.720944318888286
53,8,8.67,0,7.938436622830673,52.759909097354225
53,9,9.83,1,8.827222389130915,67.89825622749464
53,11,11.33,0,6.476899246864296,49.579845566219745
53,12,12.67,1,8.581127040735389,66.80503995002942
53,13,13.83,1,8.023903015372449,65.46308471943324
54,1,1.67,1,6.234027643290089,58.35934945761275
54,3,3.83,0,7.043697348110885,53.943593346823135
54,5,5.83,0,4.803798203524192,48.18818440362374
54,6,6.33,1,6.665964020927041,56.149270556929864
54,7,7.5,0,5.722568543321724,50.50201842474829
54,8,8.5,1,5.223811865018041,57.5353948210687
54,9,9.67,0,5.503388682745263,48.72665791613445
54,10,10.83,1,4.815089719138069,52.160968997145844
54,11,11.83,1,8.04643333418735,63.711985864596414
54,13,13.67,1,7.250916596834238,62.609114613352155
54,14,14.5,1,7.093249965088249,65.98979422412933
55,1,1.67,0,6.684213198369756,46.29046944619225
55,3,3.33,1,7.230046029155846,55.44452771932121
55,4,4.67,1,7.965748332689106,57.93608497899097
55,6,6.5,1,7.427074605046067,57.6858512802732
55,7,7.33,0,4.212222927742006,41.93873108008082
55,8,8.67,0,7.217316917551282,47.6456618832867
55,9,9.5,1,6.563737680409178,52.12667558661065
55,10,10.33,1,6.252012910505946,49.84053266303826
55,11,11.67,0,6.793371412901867,52.39096055830837
55,12,12.33,0,5.50587664732255,41.47333173440637
55,13,13.67,0,10.699372520050709,55.87720193978809
55,14,14.5,0,7.068735644967502,47.83783098839849
56,1,1.67,1,7.745551158613031,57.2028890047338
56,2,2.67,1,5.9119729162270005,50.8695357106531
56,3,3.5,1,6.863638843022675,56.99612606617662
56,4,4.5,1,7.790876289117917,57.983291396656284
56,5,5.33,1,5.280273378392589,51.790972575345876
56,6,6.33,0,6.357074931297067,54.04869030645819
56,7,7.83,1,5.523484113032069,51.80729377574208
56,8,8.33,0,7.369433471026349,53.886005731018216
56,9,9.5,1,7.064590791820854,54.17087837572909
56,11,11.33,0,5.073372112844987,47.97594386311991
56,12,12.83,1,6.114159120815469,52.71214764798293
56,13,13.5,1,6.621654526738109,54.089571892985894
56,14,14.33,0,5.372700183989607,49.32743162300751
57,2,2.83,0,7.101773424166034,49.61210011263144
57,3,3.83,0,6.39582011243087,50.68849962446688
57,5,5.67,0,8.093821365160117,49.91031867355738
57,6,6.67,0,6.000786805078223,49.517668288753306
57,7,7.5,1,6.832564855719554,51.93025165938835
57,8,8.5,0,5.242243335322523,50.36930311974095
57,11,11.67,0,7.204511445933453,48.03358549572727
57,13,13.83,1,6.219992166944017,60.29763879806068
57,14,14.5,0,4.344524254841296,55.188475686474696
58,1,1.83,0,7.02714116467788,48.29154748492999
58,4,4.33,1,7.435981552175411,47.29173682938958
58,5,5.5,1,7.842800408536574,48.644351812178144
58,6,6.83,1,7.582212734361047,49.06163555783883
58,7,7.33,1,6.955407649284812,46.868696991319666
58,10,10.5,0,8.505846037307998,47.26992128848915
58,12,12.67,0,8.956707818411934,53.23857802355977
58,14,14.83,0,5.393498633429548,44.41892578780368
59,1,1.83,0,5.736759207468263,36.953520177683316
59,2,2.33,1,5.423546494962425,39.69554522774541
59,3,3.67,0,2.2487701335411927,25.224546138673897
59,4,4.5,0,5.87395818206724,34.57170465823791
59,5,5.83,0,4.779245627629549,31.057733726009698
59,6,6.83,0,5.556775273324959,33.00882475367327
59,7,7.33,1,5.128116562903248,38.34209998657009
59,8,8.5,0,5.280305678385895,36.74495782980175
59,9,9.83,1,3.392870828964133,33.57693749807831
59,10,10.67,0,3.654816081544027,32.46963858115958
59,11,11.33,1,4.094709034716134,38.07564388040283
59,12,12.83,0,4.815592243799479,33.856655490169956
59,13,13.33,0,6.0309591332487695,35.48678028462674
59,14,14.33,1,4.7149962571548585,36.91823177520102
60,1,1.33,1,7.7515575889272395,52.95232798790866
60,2,2.5,1,6.106873153108421,52.307735878686834
60,3,3.5,1,8.88745280531013,53.888663553167866
60,4,4.83,1,7.04030738451438,55.49387140134609
60,6,6.83,0,6.690545627302675,54.29916918009387
60,7,7.83,0,8.320428469176921,52.990512535160086
60,8,8.83,1,6.427848282187787,55.70551618150266
60,9,9.5,0,7.583985809420118,54.85101116899174
60,12,12.83,0,4.961752074464924,52.52543575993264
60,13,13.67,0,5.928652447767567,50.931968634049355
60,14,14.5,0,4.596334629803017,51.80491383763283
61,1,1.5,1,6.431722679769435,53.89172723198605
61,2,2.5,1,7.491291914559638,52.803982832775745
61,3,3.33,0,6.715243100641819,51.159757454818404
61,4,4.33,1,6.198805431961513,52.62889935458612
61,5,5.67,0,8.21582787045349,56.965146827642634
61,6,6.33,0,6.0957716097847,49.74177359884755
61,7,7.83,1,7.959059075826351,57.65682974717553
61,10,10.33,1,7.772078702526489,56.739737668926225
61,11,11.5,0,6.001194174281277,53.499354719748396
61,12,12.33,1,7.312178858646659,51.955951230396536
61,13,13.67,1,5.903034907744107,50.50940547162233
61,14,14.33,0,8.274104153149004,51.89133562886554
62,1,1.67,0,9.884393773828467,59.15027603550618
62,2,2.83,1,8.259391091108501,58.987753670512504
62,3,3.33,0,11.352088800816109,57.499910967101904
62,4,4.67,0,8.965457612752225,52.83013955083182
62,5,5.33,0,9.417880892213997,52.80343526315061
62,6,6.5,1,9.211472671485314,57.21881066629287
62,7,7.33,0,9.765035857516304,53.93026951919744
62,11,11.33,0,6.837323093545903,54.48528416936525
62,12,12.83,1,9.203589942650781,58.58278700444838
62,13,13.67,0,7.036738970984315,51.21583038819057
63,2,2.33,1,6.713235480619222,46.96940942519952
63,3,3.67,0,5.847389732905837,44.47207521589681
63,4,4.83,1,7.726005882771997,48.91520343011831
63,5,5.5,1,7.243728652405301,48.51126971835483
63,6,6.83,1,7.24378114437123,49.54628136032065
63,7,7.83,0,6.44676990194142,44.33062980186456
63,8,8.5,0,5.100839307462047,42.21293254058744
63,10,10.83,0,6.369297368056071,43.38263004852293
63,11,11.5,0,9.16105215827302,53.21943082932695
63,13,13.33,0,6.049669897183515,51.18247414691916
63,14,14.67,0,6.867585238934334,48.08276014123489
64,1,1.83,0,7.294698156318959,46.661374177299365
64,2,2.83,1,9.135019173297756,50.69807372364196
64,3,3.5,0,7.267547566755676,44.926027463442026
64,4,4.5,1,6.736269537553069,51.68359552675884
64,5,5.33,0,9.393932007079021,52.100748787981175
64,6,6.67,1,8.107654201872258,56.93742785628812
64,7,7.67,0,9.225803508184413,53.952440609623224
64,8,8.5,1,7.2130898088189435,50.903481177734264
64,9,9.33,1,7.898180383022706,54.36935980581181
64,10,10.67,1,9.267653437102872,53.206096978497726
64,12,12.83,1,6.32609075501877,52.70554647797871
64,14,14.33,0,7.658615875063405,48.88358724119554
65,1,1.67,1,4.126960083936409,47.52722470634095
65,2,2.83,1,7.168144445901901,53.60736327024411
65,3,3.83,0,5.7434624650489905,47.605814036427866
65,4,4.5,0,6.350603153820694,47.88437707937563
65,6,6.67,0,5.004293311322672,45.08475680172697
65,7,7.5,1,7.429864118365869,54.822531214702614
65,8,8.67,0,8.124266381685944,54.799251800019206
65,9,9.5,1,7.429320150995101,49.66906727245135
65,12,12.83,0,7.09127893546085,46.22191742285685
65,13,13.83,0,5.208989989515214,47.26908222222902
65,14,14.33,1,5.397601297033124,48.814810642349734
66,1,1.5,0,7.079225057427129,51.226456627216834
66,3,3.33,1,9.360507514857158,58.14041858172202
66,4,4.83,0,6.2714881817265935,47.91556082634133
66,5,5.5,1,9.220962491042727,54.25578597834717
66,6,6.67,1,6.089567439994754,54.32703694044938
66,7,7.33,0,6.397780504894001,51.56738772961028
66,9,9.5,1,6.84169618796854,54.884098500735625
66,10,10.33,0,7.8362365218781305,50.91065836360374
66,11,11.83,1,9.292306389632806,57.702317880920475
66,12,12.83,1,7.574238277264453,55.07571044529645
66,13,13.83,1,6.083538395634022,50.06350370896959
66,14,14.5,1,5.940855768247921,52.144896366019736
67,1,1.33,1,8.124119792550454,63.713989360688586
67,2,2.83,0,6.30700441597725,55.77753692363301
67,4,4.83,1,6.780663707850473,59.60527036116257
67,5,5.33,1,7.488674849568407,62.688935418755065
67,6,6.67,1,5.881388003703887,56.77011330260913
67,7,7.33,1,8.935643433620886,64.76212008528694
67,8,8.67,0,7.722702266580785,57.527589666373245
67,10,10.5,1,6.040573063655213,57.10412919080111
67,11,11.33,1,6.53077954609664,53.01060832421997
67,13,13.5,1,7.062527930716984,57.61094062483281
67,14,14.83,0,7.154751272933543,53.82267081892102
68,1,1.67,1,9.277444089299726,63.15741256468613
68,2,2.83,1,9.355987613596675,65.87385043312042
68,3,3.67,0,8.738916040889357,57.25573685040456
68,5,5.5,0,7.300152320982917,53.72810940764594
68,6,6.67,1,8.993957793561243,64.93853317187073
68,7,7.83,0,7.922805285140636,54.427542429774135
68,8,8.5,0,7.926079495245985,53.15676160122063
68,9,9.67,1,7.414302972335145,61.35721796243614
68,10,10.67,0,10.410550854161823,61.088095316531096
68,11,11.5,0,8.001185670982727,57.05746849698201
68,12,12.67,0,10.725124003435466,60.11640078736996
68,13,13.33,1,5.736354386271067,59.53497253348901
69,1,1.5,1,5.992437117241775,55.636652447645275
69,2,2.67,1,6.651837567862472,57.02916916952647
69,3,3.33,1,6.3477049746498855,58.158856781724744
69,4,4.33,0,5.888305975077103,52.784328278986735
69,5,5.67,0,2.762539136386139,43.23306376710651
69,6,6.67,0,5.877955702010735,50.35004176536693
69,7,7.33,0,6.703849174287292,53.03757256944809
69,8,8.5,0,6.869843055561626,50.16396215883589
69,9,9.83,0,4.811566932317849,46.74542853253084
69,10,10.83,0,5.893016890381357,46.839644149266924
69,11,11.5,1,4.575526635852395,46.384490996666656
69,12,12.67,1,5.478365054152406,51.03896276474276
69,13,13.33,1,5.201717571955212,53.09860699251599
70,1,1.5,0,7.149328982234209,57.93142953402917
70,2,2.67,1,8.370413395811362,54.79931497407795
70,4,4.83,0,8.605925652881083,56.8036018782838
70,5,5.33,1,8.150039625910404,58.12928681985289
70,6,6.67,0,7.318277342510873,56.926628386791705
70,7,7.5,0,8.252166671446902,53.7486922039144
70,8,8.83,1,7.177011389358076,59.167754690890256
70,9,9.83,0,9.775128842749716,57.70763527159183
70,10,10.67,1,7.64589485681537,55.84127409970648
70,11,11.67,1,7.033222726518373,54.80508271441581
70,12,12.83,1,6.703668625270355,58.17553700987453
70,13,13.5,0,7.836848019475433,55.369589314484344
70,14,14.83,0,8.213200306828794,57.286797645291585
71,1,1.33,1,7.3001955881361855,52.390425147819876
71,2,2.83,1,6.69748720491975,55.099270408071746
71,3,3.83,0,5.527733520096691,50.612237392288016
71,4,4.5,0,6.856682451495518,49.1678717603938
71,5,5.5,1,7.4914792458706705,51.988268789368966
71,6,6.5,1,7.2679440113896625,49.923290835330654
71,7,7.83,1,7.119437805312382,53.4175200062087
71,8,8.5,0,7.056425209173525,49.077166085387574
71,9,9.5,0,5.546122199050582,47.33318596687509
71,10,10.33,1,7.535195319968361,52.01943657789184
71,11,11.5,1,5.967892956874502,50.13366133716092
71,13,13.5,1,10.220501881253274,53.37739479601436
71,14,14.83,1,5.155221473641967,53.84702291300052
72,2,2.83,0,4.962627070446608,46.59444928164807
72,4,4.33,0,6.388360304948209,45.81935728998603
72,5,5.5,1,5.584535347047839,45.186158499061776
72,6,6.67,0,4.893950666431998,44.16636714201243
72,9,9.5,0,6.895111990057682,44.189349479919606
72,10,10.5,1,7.056432101623608,48.95804043207475
72,11,11.83,0,7.833741473967379,49.95887055358065
72,12,12.67,0,4.926876980502491,45.93345473277288
72,13,13.5,0,2.951782736468077,46.28922577576864
72,14,14.33,0,6.7375997198022075,43.78993581423158
73,1,1.33,0,7.163735593276744,56.38752871439098
73,2,2.5,1,7.8532242218052986,55.18440411570269
73,3,3.83,0,7.199618850425654,51.91884237126799
73,4,4.67,1,5.473730324101462,50.93671249995209
73,6,6.33,0,5.9638137222421665,49.655904065428125
73,7,7.33,1,7.116765599397431,58.057860328806875
73,11,11.83,1,8.16383670796433,54.41247368386082
73,12,12.83,1,7.657267476991007,53.75740491378325
73,13,13.5,0,5.812618208943395,45.34391086524016
73,14,14.67,1,6.203137785697658,49.91894754525871
74,1,1.5,0,7.9541294201760095,55.37695884994963
74,2,2.83,0,5.353085225643731,48.79973975018012
74,6,6.83,0,4.114103663822057,45.52133742115215
74,7,7.83,1,6.885163388146329,51.646205561235575
74,8,8.83,0,5.7699999257755294,45.93379986699594
74,9,9.5,1,6.5728674642302245,48.056626479305386
74,10,10.83,0,5.4075732635948794,46.61240315402539
74,11,11.83,0,6.313814650031493,50.67266415913591
74,12,12.33,0,4.764100312297461,44.20694985952939
74,14,14.67,0,5.587787458824188,47.450050410809204
75,1,1.33,0,5.135291768491739,46.657038362713884
75,2,2.33,0,7.5557548517579,50.31351511594046
75,4,4.83,1,8.180497926942952,44.6804543945374
75,5,5.5,0,4.844287783878783,44.781380286425616
75,6,6.5,1,5.880190566602882,44.5120528429184
75,7,7.83,0,4.808018065724099,43.1812154557708
75,9,9.5,0,7.957198489569275,46.83702957288388
75,11,11.33,1,6.582576937992345,45.787101214329724
75,12,12.5,0,6.205054779512298,45.71036511199868
75,13,13.67,1,7.179702332282171,41.83157010622333
76,1,1.67,0,6.7420773082537195,50.715633392113396
76,2,2.67,1,7.5668611686244365,59.53451873656402
76,3,3.5,0,7.379211251769968,54.866492930241584
76,4,4.67,1,6.8146722361831555,53.19110002807154
76,5,5.67,1,5.9949557984966395,55.41948988260482
76,6,6.33,1,7.123199457165516,61.104355929561436
76,7,7.67,1,9.291259317559502,58.11185099752318
76,8,8.5,1,9.021799970676959,59.76577605094652
76,9,9.83,0,9.076596886669824,54.87489128524417
76,10,10.67,1,9.225459510300466,58.63315032949485
76,11,11.33,1,6.020690901724443,57.16370102502324
76,12,12.5,0,6.640319040864456,51.240952241291176
76,13,13.5,1,7.026798393967037,55.930280977873615
76,14,14.5,1,8.09496291585853,57.34644468577717
77,1,1.33,1,6.584969847092232,57.57274327067221
77,2,2.83,1,7.9938871315180755,59.34501012089875
77,5,5.5,0,5.265436402072824,50.3654422692322
77,6,6.67,0,7.446355260730862,56.14788546316029
77,7,7.67,1,6.333927188705467,57.52404647000736
77,8,8.67,0,6.697701183015336,52.50859911420734
77,10,10.5,1,6.564421441465468,57.240934785834384
77,11,11.83,0,8.50678828870577,54.83844221794409
77,12,12.5,0,6.583346583741197,55.28721306429362
77,13,13.33,1,8.597623824865103,63.49468328937861
77,14,14.83,0,7.531892915312586,57.68058144197881
78,1,1.5,1,7.394994510166469,56.33663369789114
78,2,2.33,1,6.126900448213002,52.83891592770718
78,3,3.83,1,6.571169932767988,53.54431566395697
78,5,5.67,0,6.390246739916869,50.935016827336455
78,6,6.5,0,6.6052825484904565,50.7965533690923
78,7,7.67,0,6.824736162963792,54.455292741465165
78,10,10.67,1,8.157300755198738,60.94530693243554
78,11,11.5,1,5.827744131903757,53.505582818871794
78,12,12.67,0,6.142735873093743,51.093426825997234
78,13,13.5,0,5.397481672270714,47.29028207465138
78,14,14.67,0,7.29669936555951,54.98083990692379
79,2,2.5,0,8.094543373908913,52.346796581329436
79,3,3.5,0,7.104046491218716,56.70270094116082
79,4,4.33,0,7.274524934549008,53.041958802085816
79,5,5.33,0,7.150889294673377,51.503569262427035
79,6,6.83,0,7.133097222794772,52.141985304488315
79,7,7.83,0,11.318960152788128,66.66697882028853
79,8,8.67,1,5.13326964782551,47.6820387072399
79,10,10.83,1,7.99438754344232,53.59673545377121
79,11,11.5,1,8.751500540308509,53.965786188362976
79,12,12.83,0,6.83283486451082,52.55022558707015
79,13,13.33,0,8.088025642986741,53.21332565677148
79,14,14.33,1,7.331273453868135,52.04091517185473
80,1,1.67,1,10.54478124356176,66.79292855302232
80,2,2.83,1,9.234108597244099,65.60441144917827
80,3,3.33,0,10.072757010736119,60.707151950489624
80,4,4.67,1,8.399811063219207,66.20106313216978
80,5,5.33,0,9.531429806283697,58.58890689562669
80,6,6.67,0,9.034963553757088,60.68105679472906
80,7,7.83,1,10.167014375779914,67.38682276679779
80,8,8.83,0,10.096720307491335,58.26086306822709
80,9,9.83,1,7.616040838455023,63.0478613237901
80,11,11.83,0,9.988282156222201,58.35694406903416
80,12,12.67,0,9.344056067875222,56.0846842895868
80,13,13.67,1,7.928272541597201,68.42820027484449
80,14,14.33,0,9.091246732261514,59.61676323542447
81,1,1.67,0,6.734517103047812,52.05008477620452
81,2,2.33,0,8.509725903027164,60.47709058735295
81,3,3.33,1,9.782857858105872,63.382744546045586
81,4,4.33,0,8.335631451136544,56.48472212050889
81,5,5.5,1,5.929912530755121,60.781629248806496
81,6,6.83,1,6.12677969427338,62.08603442110605
81,7,7.83,0,9.981302263107931,60.43574147722075
81,8,8.83,1,8.110910499348583,60.05467274526086
81,9,9.5,0,6.7884153025889,53.754652018610145
81,10,10.67,1,8.034008294060767,58.79144320273307
81,12,12.67,0,6.360938973371871,52.43174653241189
81,13,13.5,0,6.0379448508485325,52.73192960534925
81,14,14.5,1,6.225555191541575,59.693390465553406
82,1,1.33,0,8.891444829741786,51.383970694764784
82,3,3.67,1,7.773996809743816,58.683656068062675
82,4,4.5,1,4.116407501189838,49.76791560939733
82,5,5.33,1,7.345065281901377,58.552883035204246
82,8,8.5,1,8.370326832374353,62.08117999251709
82,9,9.5,0,6.714101423170216,44.21252137138012
82,11,11.5,1,6.7804472109364715,54.748407708566496
82,12,12.83,1,5.730884301488999,55.608425923500846
82,13,13.33,0,8.66605499049598,54.4645258740599
82,14,14.83,0,8.358698793030689,48.606490246860446
83,3,3.5,1,7.362968529615521,55.06574155376117
83,8,8.5,1,8.277580659255122,60.122382450752404
83,9,9.67,1,6.782900438462001,54.06410073803698
83,10,10.5,0,8.302890930671193,59.603926471032175
83,11,11.33,1,5.583205212512189,51.507318866802436
83,13,13.67,0,8.664510960034645,59.18909100832963
84,1,1.83,0,5.639326903282505,49.59178999080876
84,2,2.5,1,6.814952735716542,56.10142447417453
84,3,3.33,0,6.919694551161448,51.78969655409378
84,4,4.33,1,7.880606777693796,59.213340463904245
84,5,5.5,1,7.573525459534171,63.25681061424025
84,6,6.83,1,8.361171735111808,66.57319911947648
84,7,7.67,1,7.669285134060099,67.48146709299178
84,8,8.83,1,6.417534005953914,60.52989287535624
84,9,9.83,0,6.629617249326611,51.43928221502039
84,11,11.5,0,6.904666412715859,50.32974691882762
84,12,12.83,0,7.432743243917601,50.011299292080515
84,13,13.67,0,6.298723724553847,45.82051222018423
84,14,14.33,0,6.451983064739704,53.14239645857145
85,1,1.33,1,6.172867610594977,55.4136722379674
85,2,2.33,0,5.312587004541077,48.791132709512276
85,3,3.33,0,9.109092652813638,55.986061719423255
85,4,4.5,0,7.904207900358609,54.76406319152559
85,5,5.33,0,6.855090658154522,52.87513989463251
85,6,6.83,0,7.825828076717182,49.53616923061449
85,7,7.5,0,8.703799405718618,57.94725004600485
85,9,9.5,1,5.780362177814805,55.44356636334205
85,11,11.67,0,8.210729841542799,59.1128594675024
85,12,12.67,0,5.698532501599948,51.203510643090596
85,13,13.83,0,7.771365515118598,56.60813457837618
85,14,14.5,1,7.520725018072137,62.391772429790954
86,1,1.67,1,6.5511897658962495,59.25113503923991
86,2,2.5,0,4.975919645319847,53.089075638152586
86,3,3.5,1,6.2086920937852,54.6472467613963
86,4,4.67,1,7.151977763844876,56.920628796588275
86,5,5.5,1,9.024736460202764,59.110253077122614
86,6,6.83,0,5.218798471426433,51.375563205790456
86,7,7.67,1,4.585910252247528,54.738710163987676
86,8,8.83,1,5.287222204941504,54.36011718370534
86,9,9.33,0,6.166645119669676,51.95977051174629
86,10,10.33,0,5.844600126522726,52.98325539275417
86,12,12.67,1,4.876565511644301,56.422279211727435
86,14,14.83,0,4.238994170110322,51.16446359581495
87,2,2.83,0,7.795317180786257,51.02484136511966
87,3,3.33,0,5.65112482458793,51.69768096424486
87,4,4.5,1,4.788296931788127,46.63529098754351
87,5,5.33,1,4.929964355766592,48.654744940292645
87,6,6.67,1,7.93933881790351,49.57470051218499
87,7,7.67,0,7.249846607994819,47.32675895478573
87,9,9.33,1,4.826331852856699,45.50368758219431
87,10,10.67,1,7.467780342813795,52.370388311354056
87,11,11.83,0,7.231176871313391,46.74241316901398
87,12,12.33,0,6.224309344488388,47.03961560577914
87,13,13.83,1,6.008272190205107,46.8630721841393
87,14,14.33,1,2.601578078055522,40.339227135319184
88,1,1.83,0,5.777584446289198,46.82622513771082
88,4,4.33,1,4.35022708851722,47.805063338691276
88,5,5.67,0,5.185224664652769,47.24155767794688
88,6,6.83,1,6.486781306158476,47.5526194318015
88,8,8.33,1,3.7171250446508273,38.73374142889507
88,9,9.83,1,5.254661361180396,40.85993413072228
88,10,10.83,1,4.655054342327671,39.79913314590221
88,11,11.83,0,4.324951690256042,42.235656622716824
88,13,13.33,1,5.1925184833274605,42.641565980630894
88,14,14.33,0,7.3708450477507625,46.76673386481682
89,1,1.5,0,6.219000257361321,50.344142752011855
89,2,2.5,0,3.6027853074422405,39.66113182896373
89,4,4.5,1,5.955755630768307,46.770694854219634
89,5,5.83,0,4.019642890578993,44.540295689741946
89,6,6.83,0,5.613910937349765,44.51654527254858
89,7,7.33,0,5.3444838428019,42.63157379329972
89,8,8.33,0,5.634807603026619,45.2479246206024
89,9,9.33,0,5.305450791591185,47.098089463935004
89,11,11.67,1,5.887611930996509,50.6193799657993
89,12,12.5,1,5.442633684075029,48.44613501598192
89,13,13.33,1,6.117167422673387,48.31906415564514
89,14,14.83,0,5.505256271735931,46.95344883600639
90,1,1.83,1,7.716396590432579,47.38850246591578
90,2,2.67,1,6.101714215275635,44.85098968488963
90,3,3.67,0,5.148927946941898,46.519134751652736
90,4,4.33,0,5.692791933234971,43.573233091060345
90,5,5.67,1,6.00857330916179,49.09872708498978
90,7,7.83,0,4.486078371506275,44.656376668444295
90,8,8.5,0,4.2535150264799,45.54631684208271
90,9,9.5,0,5.173610901563945,46.924992165004234
90,11,11.33,0,6.895726263478915,51.779825950788386
90,12,12.33,1,8.660585642735228,56.556773104798594
90,13,13.33,0,5.887895759252065,48.2142265146228
90,14,14.67,0,4.6513646159237165,47.60324014758698
91,1,1.5,1,6.618247030662919,52.944285755147455
91,2,2.67,1,7.025784877104279,60.2532378858546
91,3,3.83,1,8.820568520571925,51.50587351431561
91,5,5.83,1,6.980529656157671,54.505853812913756
91,6,6.33,0,6.545314785254537,55.091599599147514
91,7,7.83,1,6.955712848128201,56.027061742224035
91,8,8.67,1,7.379692837841285,54.221591397108405
91,9,9.83,0,11.085756353649103,53.34464504852977
91,10,10.5,0,9.292142751651488,53.477017129243436
91,11,11.83,1,8.03388709265172,53.70755279556685
91,12,12.33,1,9.315150350700693,48.89207796220119
92,1,1.83,0,5.413092133860184,45.99526470657273
92,2,2.67,1,5.347434685115331,51.49862075275063
92,3,3.67,0,8.273057337585039,51.85320303900675
92,4,4.5,0,7.315446878318971,50.158565462157256
92,5,5.83,0,8.40934919888642,53.17400546335657
92,6,6.5,0,7.026094124552072,50.70581914729706
92,7,7.83,0,4.891105594869046,48.123948621372165
92,8,8.67,0,5.964684957638514,53.35472384959421
92,9,9.5,0,9.063401589277998,48.49841077563159
92,10,10.5,0,4.99879149293314,48.427966855284275
92,11,11.5,1,6.521072656010996,55.781985381800595
92,12,12.83,1,7.16287504567309,52.78676434174622
92,14,14.5,0,6.589541835119041,50.91249084640115
93,1,1.33,1,7.736181499316312,50.57696547292007
93,2,2.67,1,8.81092741545447,54.469278217470844
93,3,3.67,1,7.5752572659004,47.747958272121224
93,4,4.83,1,7.100795032925273,52.86632936398856
93,5,5.33,1,6.6465133539227255,51.34363914632493
93,6,6.83,0,5.450915290411522,38.292743948888344
93,7,7.33,1,7.131367450550604,49.26451685560434
93,8,8.5,0,7.482393927743281,45.00633622450848
93,9,9.83,1,7.150890473450228,49.603212876363735
93,10,10.67,1,6.84876769975606,46.38362660720302
93,11,11.33,0,5.2717566611377595,33.8294038824567
93,12,12.83,1,7.12354260389737,48.03881094327761
93,13,13.83,1,10.06411675270252,58.915352758007295
94,1,1.33,1,7.62213888406002,50.652258227542646
94,3,3.67,1,5.331437182761424,50.30433625868786
94,4,4.33,0,7.364860652257592,47.45850157744194
94,5,5.33,1,7.785169503481387,52.98634826083292
94,8,8.67,1,8.426282571846919,52.087517622043606
94,10,10.67,0,5.735072830917781,45.24576876484028
94,12,12.5,1,6.4995816865148095,46.865310936308845
94,13,13.83,0,8.05224659115886,46.29358554341124
94,14,14.83,1,6.304404535045385,51.13337120110165
95,1,1.33,1,3.5379117391609096,45.220750559309266
95,2,2.5,1,5.728829832179504,48.49252589251878
95,4,4.83,1,5.996446938973918,48.24869914896732
95,5,5.33,0,4.4362424310929525,49.2760218377559
95,6,6.83,1,4.5596596155591484,44.19213612484662
95,8,8.67,0,5.782084130403045,48.81923298822489
95,9,9.83,0,5.918841782539363,47.88857609727852
95,10,10.5,1,5.894447754876895,48.093937991685536
95,11,11.83,0,4.217313139259618,47.02370305520971
95,12,12.67,1,4.5101605293965585,42.284212824198285
95,13,13.67,1,5.485337644723511,48.18626217767776
95,14,14.5,1,6.267309771722942,45.30219184568408
96,1,1.83,0,9.118005400913653,46.37241790422836
96,3,3.5,1,7.43497563960889,44.77361115952574
96,5,5.5,1,9.64962290275643,52.775585687587906
96,8,8.67,0,7.703664498179434,44.051702738458104
96,9,9.67,0,8.719034674592503,42.21860854285719
96,10,10.33,1,7.76276254481622,48.28457115929842
96,13,13.67,0,10.044982880710881,46.095248706432336
96,14,14.83,0,9.938316617670777,46.85483874938468
97,1,1.83,0,7.803282697012784,48.070716612262174
97,3,3.83,0,9.60642751627566,55.246481692524256
97,4,4.5,1,5.969192450930212,49.20695295942528
97,5,5.33,1,10.866916691007319,56.86702668892548
97,7,7.67,0,3.755841763711088,43.041413928724076
97,8,8.5,1,9.009160910743248,49.57611130531741
97,9,9.67,1,7.069122482991895,50.35290458195481
97,11,11.5,0,8.94639542602606,51.20315211107166
97,12,12.83,0,8.537109366282346,49.934051251027896
97,13,13.67,0,7.142144030774584,54.88861193917477
97,14,14.5,0,9.521140178629654,53.598566847141505
