satisfaction,wait_time,visit_type,hospital,nurse_ratio,hospital_type
0.9768214160585411,-0.6767272049859464,Emergency,H07,0.4688471570514805,Teaching
1.9378465388763613,-2.1887319903000773,Routine,H07,0.4688471570514805,Teaching
0.2961635743558712,0.8559925643772908,Emergency,H07,0.4688471570514805,Teaching
1.2254667544196103,-0.8593287531927641,Emergency,H07,0.4688471570514805,Teaching
0.061642120568454466,-0.6031735408507553,Routine,H07,0.4688471570514805,Teaching
0.5810252209742408,1.476218308915948,Emergency,H07,0.4688471570514805,Teaching
1.5904521684800825,-0.8039446402419304,Emergency,H07,0.4688471570514805,Teaching
1.1702281930122218,0.817437481422045,Routine,H07,0.4688471570514805,Teaching
1.4747786837861834,-1.2909348194780004,Routine,H07,0.4688471570514805,Teaching
1.3805366473420615,-0.3839520992000111,Routine,H07,0.4688471570514805,Teaching
0.36169011792498673,-0.10270454246192788,Routine,H07,0.4688471570514805,Teaching
1.550076795121484,-1.1988178231710183,Emergency,H07,0.4688471570514805,Teaching
0.9661636434015908,-0.6644184083514636,Routine,H07,0.4688471570514805,Teaching
1.9513200358320226,-0.057948514800847485,Routine,H07,0.4688471570514805,Teaching
0.0012457715809324965,0.6422392169217062,Emergency,H07,0.4688471570514805,Teaching
0.34458291978143096,-1.6811608567505976,Emergency,H07,0.4688471570514805,Teaching
1.0857762970473568,-0.37915948480789124,Emergency,H07,0.4688471570514805,Teaching
-0.4479630499305186,0.7280293533816087,Emergency,H07,0.4688471570514805,Teaching
0.5242311647982145,-0.56839012940264,Emergency,H07,0.4688471570514805,Teaching
1.2048695057044436,0.19842303217938861,Emergency,H07,0.4688471570514805,Teaching
0.6722820011446878,0.4636059353732213,Emergency,H08,-1.4776421499195789,Teaching
-0.5183049920725037,0.23900381006028598,Emergency,H08,-1.4776421499195789,Teaching
0.4823984447341723,0.6247847190202183,Routine,H08,-1.4776421499195789,Teaching
-0.6913065861892672,-0.15190287097613311,Routine,H08,-1.4776421499195789,Teaching
0.8225949825406992,-0.4431411740229631,Emergency,H08,-1.4776421499195789,Teaching
0.7600128975357231,-2.6746858750100966,Routine,H08,-1.4776421499195789,Teaching
-0.7278295076374026,-0.12210755988286821,Emergency,H08,-1.4776421499195789,Teaching
0.20412084223903745,0.40160448572951735,Routine,H08,-1.4776421499195789,Teaching
-0.5285665587200766,0.5068163323224483,Routine,H08,-1.4776421499195789,Teaching
0.254849458323687,-0.5848746286146603,Routine,H08,-1.4776421499195789,Teaching
-0.31620202011594073,1.7520767780593174,Routine,H08,-1.4776421499195789,Teaching
0.6923106860314909,0.2576104929412274,Routine,H08,-1.4776421499195789,Teaching
-0.6595691165531027,0.0973531131675815,Emergency,H08,-1.4776421499195789,Teaching
-0.8427899227603742,1.2443691790684999,Emergency,H08,-1.4776421499195789,Teaching
-0.03827208290772623,-0.7482141793976279,Emergency,H08,-1.4776421499195789,Teaching
0.7231100911620986,-0.47983736125955523,Routine,H08,-1.4776421499195789,Teaching
0.5735622410592774,2.3706007235674447,Routine,H08,-1.4776421499195789,Teaching
0.6264994373189819,-0.01794062242383999,Emergency,H08,-1.4776421499195789,Teaching
0.22333531682451085,1.606006645685479,Routine,H08,-1.4776421499195789,Teaching
-1.038132089397117,-1.4689238702055183,Emergency,H08,-1.4776421499195789,Teaching
0.6854204004189298,-0.21977403873304177,Routine,H08,-1.4776421499195789,Teaching
0.4255578870334144,0.3496954891457828,Routine,H08,-1.4776421499195789,Teaching
-0.7810148232170316,0.27123727265202197,Emergency,H08,-1.4776421499195789,Teaching
0.011058071699557682,-1.035651138007438,Routine,H08,-1.4776421499195789,Teaching
-0.7230564300155536,-0.009802978220103505,Routine,H08,-1.4776421499195789,Teaching
0.3525242953462592,-1.1075022541694854,Routine,H08,-1.4776421499195789,Teaching
-0.42626212069379665,0.684285618665465,Emergency,H08,-1.4776421499195789,Teaching
-1.6003697414506974,1.0567032186330696,Emergency,H08,-1.4776421499195789,Teaching
-0.26930000513809205,-2.256135944598685,Routine,H08,-1.4776421499195789,Teaching
-0.13367181273612647,1.2077618675280921,Routine,H08,-1.4776421499195789,Teaching
-0.19844048565847783,-1.2712781838742264,Routine,H08,-1.4776421499195789,Teaching
-0.20958580272832816,0.4261118164100922,Routine,H08,-1.4776421499195789,Teaching
0.5017753628069959,0.6314358540849114,Routine,H08,-1.4776421499195789,Teaching
-0.4933242768287108,-0.2291557768844207,Emergency,H08,-1.4776421499195789,Teaching
0.32285074824035886,-0.6747937350638562,Routine,H08,-1.4776421499195789,Teaching
0.3999403740604604,0.13639453068828375,Routine,H08,-1.4776421499195789,Teaching
-0.6881227860908801,0.41014642231823023,Routine,H08,-1.4776421499195789,Teaching
0.5816403380481794,0.8550436831453541,Routine,H08,-1.4776421499195789,Teaching
0.7688462525082782,-2.083324755660254,Emergency,H08,-1.4776421499195789,Teaching
0.869877415147532,-1.6669804131059218,Emergency,H08,-1.4776421499195789,Teaching
-0.9132437792600971,1.4026517255172724,Emergency,H08,-1.4776421499195789,Teaching
-1.0432188360765349,1.0185215195002453,Routine,H08,-1.4776421499195789,Teaching
0.2692665736948608,0.40661338965794613,Routine,H08,-1.4776421499195789,Teaching
-0.11822970706583884,0.6867630010852227,Emergency,H08,-1.4776421499195789,Teaching
1.331692461316586,0.888947264465051,Routine,H08,-1.4776421499195789,Teaching
1.7729682011641568,-2.6924762419813035,Routine,H08,-1.4776421499195789,Teaching
-0.47522567914455965,1.0822289291595797,Routine,H08,-1.4776421499195789,Teaching
-0.3813452821047682,-0.5145185396186495,Routine,H08,-1.4776421499195789,Teaching
0.007966430163994596,0.2017510315926809,Emergency,H08,-1.4776421499195789,Teaching
0.9457074379975983,-0.32451229987639624,Emergency,H08,-1.4776421499195789,Teaching
-0.8372153565181055,0.8436952788922145,Routine,H09,-0.825561533058543,Teaching
-0.5527238264006414,-0.37787650314663557,Emergency,H09,-0.825561533058543,Teaching
1.0156305490693003,0.489905553613466,Routine,H09,-0.825561533058543,Teaching
0.9944841335781189,-0.4201282687689224,Emergency,H09,-0.825561533058543,Teaching
0.7418761999245812,-1.1228830931516829,Routine,H09,-0.825561533058543,Teaching
-1.2258817818775678,1.1820550437340278,Routine,H09,-0.825561533058543,Teaching
-0.411070001332767,0.7125085131093821,Routine,H09,-0.825561533058543,Teaching
-0.22981154852990537,1.6967847620321728,Emergency,H09,-0.825561533058543,Teaching
1.0001037826614512,0.03613433815799058,Emergency,H09,-0.825561533058543,Teaching
-0.25433184599808933,1.096968265627959,Routine,H09,-0.825561533058543,Teaching
-1.38050806663078,1.9481750235401631,Emergency,H09,-0.825561533058543,Teaching
0.05577296602742419,-0.31082390267858084,Emergency,H09,-0.825561533058543,Teaching
0.3720170330336989,-1.3532609308418684,Emergency,H09,-0.825561533058543,Teaching
-0.6710161356117873,-0.26865419503969906,Emergency,H09,-0.825561533058543,Teaching
0.6282267120379836,-0.24332034230208358,Routine,H09,-0.825561533058543,Teaching
0.951164475971069,0.12274133529153193,Routine,H09,-0.825561533058543,Teaching
-0.4686037211943895,1.6848163860921852,Routine,H09,-0.825561533058543,Teaching
0.692164435246759,-0.35552719262445165,Routine,H09,-0.825561533058543,Teaching
-0.2330128425935421,0.34427120420098745,Emergency,H09,-0.825561533058543,Teaching
0.12596989284995286,-0.2569758480216704,Emergency,H09,-0.825561533058543,Teaching
0.06491683282190192,-0.008610436899776303,Routine,H09,-0.825561533058543,Teaching
0.7746384198405668,0.28526942152121726,Routine,H09,-0.825561533058543,Teaching
-0.18951763740028443,1.3003690984203489,Routine,H09,-0.825561533058543,Teaching
-0.1439046079849954,0.09235098711282586,Routine,H09,-0.825561533058543,Teaching
-0.14557237133315662,0.6844247426459502,Emergency,H09,-0.825561533058543,Teaching
0.01954262359475334,0.7505038149096169,Emergency,H09,-0.825561533058543,Teaching
-0.2058301232356736,0.8865433853835538,Routine,H09,-0.825561533058543,Teaching
-1.5733583162434157,-0.604008597719427,Emergency,H09,-0.825561533058543,Teaching
0.082608490698245,1.5993132228089704,Emergency,H09,-0.825561533058543,Teaching
-0.0910386746999079,-0.41039098716547073,Routine,H09,-0.825561533058543,Teaching
0.03537638509710619,-0.1349626465754937,Routine,H09,-0.825561533058543,Teaching
0.1600871382070354,1.3762751581701629,Emergency,H09,-0.825561533058543,Teaching
-1.4214203379352508,1.2662065844508674,Routine,H09,-0.825561533058543,Teaching
-0.019990873584747753,-1.1200851582361853,Routine,H09,-0.825561533058543,Teaching
0.10340143477460673,-0.9029626614133004,Routine,H09,-0.825561533058543,Teaching
-0.03508959522436256,-1.3884215283781687,Routine,H09,-0.825561533058543,Teaching
0.3399547415132834,0.15293606290455605,Emergency,H09,-0.825561533058543,Teaching
0.44091010401714453,0.13591393106909452,Emergency,H09,-0.825561533058543,Teaching
0.34738770803708846,0.33537297265338406,Routine,H09,-0.825561533058543,Teaching
-0.27643887087536123,0.5235907828044817,Routine,H09,-0.825561533058543,Teaching
0.18711729412097172,-0.6315324507884578,Routine,H09,-0.825561533058543,Teaching
0.2569470109264931,-1.023702373704305,Routine,H09,-0.825561533058543,Teaching
-0.5131804151420825,0.9986592839453784,Routine,H09,-0.825561533058543,Teaching
0.18448867553219078,0.7226792492155074,Routine,H09,-0.825561533058543,Teaching
1.323705093814912,-1.5396494399729268,Routine,H09,-0.825561533058543,Teaching
-0.46305885210118974,-0.12431604309982096,Emergency,H09,-0.825561533058543,Teaching
0.7371363736208776,-0.9258607474295112,Routine,H09,-0.825561533058543,Teaching
-0.8132753668495855,-2.1017559579288254,Emergency,H09,-0.825561533058543,Teaching
-0.2483149917222459,0.1211795116258067,Emergency,H09,-0.825561533058543,Teaching
-0.7160010730422108,-0.10836548946662307,Emergency,H09,-0.825561533058543,Teaching
0.7762687965520474,-0.12653992491023308,Routine,H10,-0.5535559660633814,Non-Teaching
0.6302878604830269,0.18727329841437984,Emergency,H10,-0.5535559660633814,Non-Teaching
-1.691571328183379,0.8542052490044543,Emergency,H10,-0.5535559660633814,Non-Teaching
0.5167364975263259,0.17670845034122984,Routine,H10,-0.5535559660633814,Non-Teaching
0.036210467875634735,-0.6460889651833095,Emergency,H10,-0.5535559660633814,Non-Teaching
0.3322800561462777,-0.7645623913165682,Emergency,H10,-0.5535559660633814,Non-Teaching
0.6420229771427667,-0.16100545590482634,Emergency,H10,-0.5535559660633814,Non-Teaching
0.291401929719186,0.28122498884284663,Emergency,H10,-0.5535559660633814,Non-Teaching
0.10673308561778433,-1.0697268746933826,Emergency,H10,-0.5535559660633814,Non-Teaching
0.36600034633813244,-0.21356033534794408,Routine,H10,-0.5535559660633814,Non-Teaching
-0.6890951483830509,0.9390861671035307,Routine,H10,-0.5535559660633814,Non-Teaching
0.8715537589708859,-0.13746089008528473,Routine,H10,-0.5535559660633814,Non-Teaching
-0.5095089331125924,-0.7281499936190193,Emergency,H10,-0.5535559660633814,Non-Teaching
0.6704358250623146,-0.30528180955295137,Emergency,H10,-0.5535559660633814,Non-Teaching
0.2861948220951127,1.0866044410814246,Emergency,H10,-0.5535559660633814,Non-Teaching
-1.7613619275477872,0.5214750650970583,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.17641054911067186,1.2087451183783868,Routine,H10,-0.5535559660633814,Non-Teaching
-0.23551064818306847,0.11014699255433322,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.09890153357895724,0.3815762872248071,Emergency,H10,-0.5535559660633814,Non-Teaching
0.17913346432228097,-0.5880561440762853,Emergency,H10,-0.5535559660633814,Non-Teaching
0.1405504034550797,0.5768531981919474,Emergency,H10,-0.5535559660633814,Non-Teaching
0.8879704371031943,-0.5358843259948644,Routine,H10,-0.5535559660633814,Non-Teaching
1.1291790817617815,-1.4509660539550726,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.07968710053150625,0.09903177923985455,Emergency,H10,-0.5535559660633814,Non-Teaching
-1.1694709331343203,1.9185797043741606,Routine,H10,-0.5535559660633814,Non-Teaching
-0.412104997874561,0.7725786238627401,Routine,H10,-0.5535559660633814,Non-Teaching
-0.6511606039659222,1.1372563221405618,Routine,H10,-0.5535559660633814,Non-Teaching
0.01818463320047367,0.3301091202598664,Routine,H10,-0.5535559660633814,Non-Teaching
-0.11922140697484146,-0.6382029775206706,Emergency,H10,-0.5535559660633814,Non-Teaching
0.4948554259529706,-0.23150898913904563,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.3939910218263339,-0.3025822410593767,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.5771895939022409,-0.4982155835470899,Emergency,H10,-0.5535559660633814,Non-Teaching
-0.12936248836783598,0.6757416432233269,Routine,H10,-0.5535559660633814,Non-Teaching
0.9449709208389655,-1.2275565885753648,Routine,H10,-0.5535559660633814,Non-Teaching
0.20063022949403,0.8380912529017914,Emergency,H10,-0.5535559660633814,Non-Teaching
0.06181610260803161,0.835875549462913,Routine,H10,-0.5535559660633814,Non-Teaching
0.7962373266039269,-1.2288166153678928,Emergency,H10,-0.5535559660633814,Non-Teaching
0.12263404973153087,0.611006242446433,Emergency,H10,-0.5535559660633814,Non-Teaching
-1.7449889341853972,2.4034053589837305,Routine,H10,-0.5535559660633814,Non-Teaching
-0.29544703463615496,-0.5868135597780615,Routine,H10,-0.5535559660633814,Non-Teaching
-1.0985645190190731,0.8166094136785083,Emergency,H10,-0.5535559660633814,Non-Teaching
0.5138485200103761,-0.8120090450434277,Routine,H10,-0.5535559660633814,Non-Teaching
-0.13839084588611927,1.082663654419205,Emergency,H10,-0.5535559660633814,Non-Teaching
0.4495077681101858,0.2209767743447475,Emergency,H10,-0.5535559660633814,Non-Teaching
0.06281731752728399,1.6243706691451458,Emergency,H10,-0.5535559660633814,Non-Teaching
0.9946950676045075,-1.4894069748991676,Emergency,H10,-0.5535559660633814,Non-Teaching
0.03519260756234902,-0.08042572083646293,Routine,H10,-0.5535559660633814,Non-Teaching
-0.030822851730283245,-0.5564950995586608,Routine,H10,-0.5535559660633814,Non-Teaching
0.33410275930381433,-0.22652837799764491,Routine,H10,-0.5535559660633814,Non-Teaching
0.33615725585622636,-0.6592440811320406,Emergency,H10,-0.5535559660633814,Non-Teaching
0.6507410051151256,-0.8636987802085243,Emergency,H11,1.329515221573484,Non-Teaching
-0.45079837863893507,0.5501801346719584,Routine,H11,1.329515221573484,Non-Teaching
0.4370653299102654,-1.1176717587648983,Emergency,H11,1.329515221573484,Non-Teaching
-1.4179839236599778,1.456330162888425,Emergency,H11,1.329515221573484,Non-Teaching
1.9557025396199768,-1.2163893013298481,Emergency,H11,1.329515221573484,Non-Teaching
0.3081015512745648,0.07209294894790641,Emergency,H11,1.329515221573484,Non-Teaching
-0.2731753226406585,0.5044045386349699,Routine,H11,1.329515221573484,Non-Teaching
-1.1146678875079095,0.5582005470833108,Emergency,H11,1.329515221573484,Non-Teaching
0.6975532919391754,-0.3311072871125306,Routine,H11,1.329515221573484,Non-Teaching
-0.11353619132563299,0.0504957372249506,Emergency,H11,1.329515221573484,Non-Teaching
-0.5136413316184874,0.9330774789424577,Emergency,H11,1.329515221573484,Non-Teaching
1.1721025955788191,-1.4868998352524687,Emergency,H11,1.329515221573484,Non-Teaching
1.2567576386714099,-0.811546481409122,Emergency,H11,1.329515221573484,Non-Teaching
0.09261897678934271,0.29161996959319647,Routine,H11,1.329515221573484,Non-Teaching
0.45408861090632563,-0.47427555084971906,Emergency,H11,1.329515221573484,Non-Teaching
0.6270253857152949,1.3421972389054604,Emergency,H11,1.329515221573484,Non-Teaching
0.3815383126429142,0.6447994890688546,Emergency,H11,1.329515221573484,Non-Teaching
0.3891335464169988,0.0431536763085685,Routine,H11,1.329515221573484,Non-Teaching
1.0334934432123422,-1.5382389103313872,Routine,H11,1.329515221573484,Non-Teaching
0.9054888898768119,-0.0029556689539946986,Emergency,H11,1.329515221573484,Non-Teaching
0.050112679290783384,-0.34579012625748445,Routine,H11,1.329515221573484,Non-Teaching
0.41180267536971465,-0.13152179719629326,Routine,H11,1.329515221573484,Non-Teaching
1.7225425522980349,-1.2117376234191557,Routine,H11,1.329515221573484,Non-Teaching
-0.367803374307584,0.4700413852420619,Emergency,H11,1.329515221573484,Non-Teaching
0.7751644636687889,-1.0690022894322198,Emergency,H11,1.329515221573484,Non-Teaching
0.7873632894646213,-0.25551240558301813,Routine,H11,1.329515221573484,Non-Teaching
0.03942217405759485,0.35270020520715123,Emergency,H11,1.329515221573484,Non-Teaching
0.6585403262867519,-0.8133242097285496,Emergency,H11,1.329515221573484,Non-Teaching
-0.3110020609790577,0.5544531337385166,Emergency,H11,1.329515221573484,Non-Teaching
1.338240654923791,-1.3468142331900543,Emergency,H11,1.329515221573484,Non-Teaching
2.6799366059737793,-2.841466478157163,Routine,H11,1.329515221573484,Non-Teaching
0.7844816783602016,0.4363200177784723,Routine,H11,1.329515221573484,Non-Teaching
-0.6208345828141277,0.8122409425710098,Emergency,H11,1.329515221573484,Non-Teaching
1.2125534948535206,-0.3151912668635113,Emergency,H11,1.329515221573484,Non-Teaching
-0.8574636898749299,0.47551467862696306,Routine,H11,1.329515221573484,Non-Teaching
0.8282075450024402,-1.1860710869246474,Routine,H11,1.329515221573484,Non-Teaching
-0.4636694206455144,-0.15634694369019211,Emergency,H11,1.329515221573484,Non-Teaching
1.957122419855377,-1.9724031434975495,Routine,H11,1.329515221573484,Non-Teaching
-0.37712223548050566,1.1531986280162698,Emergency,H11,1.329515221573484,Non-Teaching
-1.9150758343069463,1.8325594678614578,Emergency,H11,1.329515221573484,Non-Teaching
-0.5173519757709567,1.0459303851591935,Emergency,H11,1.329515221573484,Non-Teaching
-0.27947360080211814,-0.05645253908961607,Emergency,H11,1.329515221573484,Non-Teaching
0.5479752095123691,-0.06244147641355896,Emergency,H11,1.329515221573484,Non-Teaching
0.5578966222359596,-1.5465569402552928,Routine,H11,1.329515221573484,Non-Teaching
0.2968850612669835,0.7620398416279257,Routine,H11,1.329515221573484,Non-Teaching
0.4926914776018554,-0.24001020914444984,Routine,H11,1.329515221573484,Non-Teaching
0.2369867543945878,-0.6864335125240253,Routine,H11,1.329515221573484,Non-Teaching
1.212450393064284,-1.4424184043781811,Emergency,H11,1.329515221573484,Non-Teaching
0.42800417809566443,-0.3291212756375428,Routine,H11,1.329515221573484,Non-Teaching
0.6387997425043249,-0.8789304791881479,Emergency,H11,1.329515221573484,Non-Teaching
0.03764184716762922,-0.4264797085474698,Routine,H12,0.35482788028026485,Teaching
0.1739706738858094,-1.247811883495533,Emergency,H12,0.35482788028026485,Teaching
0.20488371173001219,1.6600779190222272,Emergency,H12,0.35482788028026485,Teaching
0.018352693899043634,-0.04509755539084349,Routine,H12,0.35482788028026485,Teaching
0.9835906306205131,1.046864069189559,Routine,H12,0.35482788028026485,Teaching
1.875333099569245,-2.633198066727803,Routine,H12,0.35482788028026485,Teaching
1.3745092968269383,-0.48269922492058015,Routine,H12,0.35482788028026485,Teaching
0.010067200948322764,-0.7051902967262805,Emergency,H12,0.35482788028026485,Teaching
0.13245751639522044,-1.2531430257163012,Emergency,H12,0.35482788028026485,Teaching
0.5004212676576292,1.51896655111373,Routine,H12,0.35482788028026485,Teaching
1.3410038530504378,-1.4456775580126582,Routine,H12,0.35482788028026485,Teaching
0.8383554533488874,0.28960604550945596,Routine,H12,0.35482788028026485,Teaching
0.27072426570231634,0.8181428818631407,Routine,H12,0.35482788028026485,Teaching
-0.46877842137001513,0.1492756595699643,Emergency,H12,0.35482788028026485,Teaching
1.2747381529268618,-0.9051491689313629,Routine,H12,0.35482788028026485,Teaching
-0.2502517410556146,0.912960452734398,Emergency,H12,0.35482788028026485,Teaching
0.7064511573167458,0.14166648694410702,Emergency,H12,0.35482788028026485,Teaching
0.5477392686086577,-1.0935665664468044,Emergency,H12,0.35482788028026485,Teaching
0.9504915705357916,-1.4184193732824204,Emergency,H12,0.35482788028026485,Teaching
1.3734627468746698,2.0595768542573416,Routine,H12,0.35482788028026485,Teaching
0.10128058650810873,-0.7082139583928092,Routine,H12,0.35482788028026485,Teaching
1.6162968358427796,-1.8863765351334993,Routine,H12,0.35482788028026485,Teaching
1.2481095292041957,0.5046748655938293,Routine,H12,0.35482788028026485,Teaching
0.6822806097384405,0.28143845655570493,Routine,H12,0.35482788028026485,Teaching
0.9707445117468456,-1.384172859320602,Routine,H12,0.35482788028026485,Teaching
0.854131933174783,-1.9738425176740837,Emergency,H12,0.35482788028026485,Teaching
1.2790736600561596,-0.145490772738861,Routine,H12,0.35482788028026485,Teaching
-0.20007821272156612,1.1113751901029865,Routine,H12,0.35482788028026485,Teaching
1.691512734255912,0.6076351492551649,Routine,H12,0.35482788028026485,Teaching
-0.3594231583881802,-0.5224757564686608,Emergency,H12,0.35482788028026485,Teaching
-0.2721331102462731,-0.8640437516060924,Routine,H12,0.35482788028026485,Teaching
0.9665362648997847,0.2422385553362933,Emergency,H12,0.35482788028026485,Teaching
-0.46704341006731276,0.1284194508240358,Emergency,H12,0.35482788028026485,Teaching
0.7079092115003986,0.6012169006358636,Routine,H12,0.35482788028026485,Teaching
-0.33056046247258675,-0.4252459928524146,Emergency,H12,0.35482788028026485,Teaching
-0.6861260286570473,0.8711098357900875,Emergency,H12,0.35482788028026485,Teaching
0.6859917571535982,-0.860663908759954,Routine,H12,0.35482788028026485,Teaching
0.8304261777782526,-0.35993209072641846,Emergency,H12,0.35482788028026485,Teaching
0.5593502155719782,0.7124229461015664,Emergency,H12,0.35482788028026485,Teaching
-0.019023307170376046,0.9618116189279156,Emergency,H12,0.35482788028026485,Teaching
0.5590255885227338,-1.9693866677431477,Emergency,H12,0.35482788028026485,Teaching
0.8190154452015778,0.07820988489294065,Routine,H12,0.35482788028026485,Teaching
0.37042613582258266,0.5802647090018361,Emergency,H12,0.35482788028026485,Teaching
0.7284971215311944,-1.4812529878773217,Routine,H12,0.35482788028026485,Teaching
1.0607913505525133,0.45199218039017863,Routine,H12,0.35482788028026485,Teaching
0.31124274293938625,-0.8580242005281264,Routine,H12,0.35482788028026485,Teaching
1.0314869511558473,0.9921211685940822,Routine,H12,0.35482788028026485,Teaching
0.6471048124328554,0.5099023893388259,Routine,H12,0.35482788028026485,Teaching
0.6326718428389874,0.7406869639733359,Routine,H12,0.35482788028026485,Teaching
0.8321372625015409,0.09175138210239675,Emergency,H12,0.35482788028026485,Teaching
-1.0089784949286238,0.835371028885629,Emergency,H13,0.4010182732587459,Non-Teaching
-1.3836637087876955,1.3527175426394276,Routine,H13,0.4010182732587459,Non-Teaching
-2.0065722782424102,1.9389954606283415,Emergency,H13,0.4010182732587459,Non-Teaching
0.2790157736466589,-0.05750160160796535,Routine,H13,0.4010182732587459,Non-Teaching
-0.5870449840866141,-2.280221705021993,Emergency,H13,0.4010182732587459,Non-Teaching
-0.592066637720133,0.0024751534975097013,Emergency,H13,0.4010182732587459,Non-Teaching
-0.12154041897571856,0.1766721205711771,Routine,H13,0.4010182732587459,Non-Teaching
-0.8534729494100908,-0.18456989247331446,Routine,H13,0.4010182732587459,Non-Teaching
-0.40258691215930353,0.5397366828085269,Routine,H13,0.4010182732587459,Non-Teaching
-0.43964115899061346,0.9825372210749085,Emergency,H13,0.4010182732587459,Non-Teaching
-1.1438521355282851,-0.5475440414471996,Emergency,H13,0.4010182732587459,Non-Teaching
-0.706349437779115,-0.3234488385948884,Emergency,H13,0.4010182732587459,Non-Teaching
0.5013307052869482,0.3691318433445175,Emergency,H13,0.4010182732587459,Non-Teaching
-0.44394384642764656,-0.5798153206034492,Emergency,H13,0.4010182732587459,Non-Teaching
-0.7361168418700543,0.06227206114378016,Routine,H13,0.4010182732587459,Non-Teaching
0.13392083345982822,-1.9926111319343527,Emergency,H13,0.4010182732587459,Non-Teaching
-0.03397462376344312,-1.1500208061378416,Emergency,H13,0.4010182732587459,Non-Teaching
0.4312694002653609,-1.3580697592769133,Emergency,H13,0.4010182732587459,Non-Teaching
-0.11633680917182927,-0.8834972817341378,Routine,H13,0.4010182732587459,Non-Teaching
0.12738428194329593,-0.7230290985770967,Emergency,H13,0.4010182732587459,Non-Teaching
0.0955697512895487,0.35358033561103774,Routine,H13,0.4010182732587459,Non-Teaching
-0.41432612764203636,0.9539457083621518,Routine,H13,0.4010182732587459,Non-Teaching
0.6712310736360355,-0.757139775675158,Routine,H13,0.4010182732587459,Non-Teaching
-0.30904231408427485,-1.0268456839321003,Emergency,H13,0.4010182732587459,Non-Teaching
0.3161529352291538,-1.0717372478585432,Routine,H13,0.4010182732587459,Non-Teaching
0.26029712195608484,-0.4440542346831613,Emergency,H13,0.4010182732587459,Non-Teaching
-0.18262931430060372,-0.26833139629598046,Emergency,H13,0.4010182732587459,Non-Teaching
-0.2405052342666884,0.4549868953127967,Routine,H13,0.4010182732587459,Non-Teaching
-0.14440919445259442,-0.3507036630495495,Emergency,H13,0.4010182732587459,Non-Teaching
0.8000264469836152,-2.1095013487908716,Emergency,H13,0.4010182732587459,Non-Teaching
-0.30203334653518554,-0.12059941645766314,Emergency,H13,0.4010182732587459,Non-Teaching
-1.561475145655089,1.15921012964479,Emergency,H13,0.4010182732587459,Non-Teaching
-0.8190898828701539,1.1636286906786162,Emergency,H13,0.4010182732587459,Non-Teaching
-0.20960975027087952,-0.8187767021336917,Emergency,H13,0.4010182732587459,Non-Teaching
1.2706622996028016,-1.5782953337270775,Emergency,H13,0.4010182732587459,Non-Teaching
-1.8555268306645878,2.431265069657812,Emergency,H13,0.4010182732587459,Non-Teaching
-0.16360755551494321,-0.19165306540186966,Emergency,H13,0.4010182732587459,Non-Teaching
-1.4384227153905862,-0.1266219837044094,Emergency,H13,0.4010182732587459,Non-Teaching
-0.7190090130414962,0.39188495229053594,Routine,H13,0.4010182732587459,Non-Teaching
0.18599127588146727,-1.6446198371327445,Routine,H13,0.4010182732587459,Non-Teaching
0.9534022134421766,-0.7579761344404519,Routine,H13,0.4010182732587459,Non-Teaching
0.3391870622719169,-1.5709543784034574,Emergency,H13,0.4010182732587459,Non-Teaching
0.3006351642711865,-0.722818989545058,Routine,H13,0.4010182732587459,Non-Teaching
-0.21580250287700395,0.08987974777823601,Emergency,H13,0.4010182732587459,Non-Teaching
0.23679667451481579,-1.3950580898545715,Routine,H13,0.4010182732587459,Non-Teaching
-0.24153386276630448,0.5614509057140559,Routine,H13,0.4010182732587459,Non-Teaching
0.4054039804898933,0.2605328158644672,Emergency,H13,0.4010182732587459,Non-Teaching
0.474290172431852,-0.9341356345397518,Emergency,H13,0.4010182732587459,Non-Teaching
0.17982941171860126,0.19745515409417277,Routine,H13,0.4010182732587459,Non-Teaching
-1.1898903572633888,0.7196963391056761,Emergency,H13,0.4010182732587459,Non-Teaching
-0.3611907186338182,1.0330013719667905,Emergency,H14,0.07386763572085513,Teaching
0.3729805971122377,-0.2421262721228297,Emergency,H14,0.07386763572085513,Teaching
-0.24403385716140494,-0.1228039820276935,Emergency,H14,0.07386763572085513,Teaching
0.20404116959279286,-0.11587488858671276,Emergency,H14,0.07386763572085513,Teaching
0.9488385927967861,1.4137214199511121,Routine,H14,0.07386763572085513,Teaching
-0.6091851581991917,1.0970374763484092,Routine,H14,0.07386763572085513,Teaching
0.4362121240986073,0.8060969779434465,Routine,H14,0.07386763572085513,Teaching
0.07263520381646602,-0.31668803304352605,Routine,H14,0.07386763572085513,Teaching
0.10025815575961211,0.34450820264455795,Emergency,H14,0.07386763572085513,Teaching
-0.7304638639529758,0.37458502971626756,Emergency,H14,0.07386763572085513,Teaching
0.9808119671998282,-1.071721668691191,Emergency,H14,0.07386763572085513,Teaching
0.7136707620077406,-1.7589911035622008,Routine,H14,0.07386763572085513,Teaching
0.2257478719800198,0.6133464453625258,Routine,H14,0.07386763572085513,Teaching
2.1353805138760347,-1.5598121573770685,Routine,H14,0.07386763572085513,Teaching
